DateTime,Away,Home
"Sat, Dec 13, 2008 7:30 pm",Oklahoma City Thunder,Dallas Mavericks
"Sat, Dec 13, 2008 7:00 pm",Golden State Warriors,Denver Nuggets
"Sat, Dec 13, 2008 7:30 pm",Houston Rockets,Los Angeles Clippers
"Sat, Dec 13, 2008 7:30 pm",Indiana Pacers,Milwaukee Bucks
"Sat, Dec 13, 2008 7:30 pm",Washington Wizards,Philadelphia 76ers
"Sat, Dec 13, 2008 7:00 pm",New York Knicks,Sacramento Kings
"Sat, Dec 13, 2008 7:00 pm",Orlando Magic,Utah Jazz
"Sun, Dec 14, 2008 6:30 pm",Minnesota Timberwolves,Los Angeles Lakers
"Sun, Dec 14, 2008 3:00 pm",Miami Heat,Memphis Grizzlies
"Sun, Dec 14, 2008 6:00 pm",Oklahoma City Thunder,San Antonio Spurs
"Sun, Dec 14, 2008 12:30 pm",New Orleans Hornets,Toronto Raptors
"Mon, Dec 15, 2008 7:00 pm",Charlotte Bobcats,Atlanta Hawks
"Mon, Dec 15, 2008 7:30 pm",Utah Jazz,Boston Celtics
"Mon, Dec 15, 2008 7:30 pm",Denver Nuggets,Dallas Mavericks
"Mon, Dec 15, 2008 7:30 pm",Orlando Magic,Golden State Warriors
"Mon, Dec 15, 2008 7:30 pm",Milwaukee Bucks,Miami Heat
"Mon, Dec 15, 2008 7:00 pm",New York Knicks,Phoenix Suns
"Mon, Dec 15, 2008 7:00 pm",Minnesota Timberwolves,Sacramento Kings
"Mon, Dec 15, 2008 7:00 pm",New Jersey Nets,Toronto Raptors
"Mon, Dec 15, 2008 7:00 pm",Indiana Pacers,Washington Wizards
"Tue, Dec 16, 2008 7:00 pm",Chicago Bulls,Charlotte Bobcats
"Tue, Dec 16, 2008 7:30 pm",Denver Nuggets,Houston Rockets
"Tue, Dec 16, 2008 7:30 pm",New York Knicks,Los Angeles Lakers
"Tue, Dec 16, 2008 7:00 pm",New Orleans Hornets,Memphis Grizzlies
"Tue, Dec 16, 2008 7:00 pm",Los Angeles Clippers,Oklahoma City Thunder
"Tue, Dec 16, 2008 7:00 pm",Sacramento Kings,Portland Trail Blazers
"Wed, Dec 17, 2008 7:00 pm",Boston Celtics,Atlanta Hawks
"Wed, Dec 17, 2008 7:30 pm",Los Angeles Clippers,Chicago Bulls
"Wed, Dec 17, 2008 7:30 pm",Washington Wizards,Detroit Pistons
"Wed, Dec 17, 2008 7:00 pm",Golden State Warriors,Indiana Pacers
"Wed, Dec 17, 2008 7:00 pm",Cleveland Cavaliers,Minnesota Timberwolves
"Wed, Dec 17, 2008 7:30 pm",Utah Jazz,New Jersey Nets
"Wed, Dec 17, 2008 8:30 pm",San Antonio Spurs,New Orleans Hornets
"Wed, Dec 17, 2008 7:00 pm",Milwaukee Bucks,Philadelphia 76ers
"Wed, Dec 17, 2008 7:00 pm",Dallas Mavericks,Toronto Raptors
"Thu, Dec 18, 2008 8:00 pm",San Antonio Spurs,Orlando Magic
"Thu, Dec 18, 2008 7:30 pm",Phoenix Suns,Portland Trail Blazers
"Fri, Dec 19, 2008 7:30 pm",Golden State Warriors,Atlanta Hawks
"Fri, Dec 19, 2008 7:30 pm",Chicago Bulls,Boston Celtics
"Fri, Dec 19, 2008 8:30 pm",Cleveland Cavaliers,Denver Nuggets
"Fri, Dec 19, 2008 8:00 pm",Utah Jazz,Detroit Pistons
"Fri, Dec 19, 2008 7:30 pm",Sacramento Kings,Houston Rockets
"Fri, Dec 19, 2008 7:00 pm",Los Angeles Clippers,Indiana Pacers
"Fri, Dec 19, 2008 7:00 pm",Charlotte Bobcats,Memphis Grizzlies
"Fri, Dec 19, 2008 8:00 pm",Los Angeles Lakers,Miami Heat
"Fri, Dec 19, 2008 7:30 pm",Dallas Mavericks,New Jersey Nets
"Fri, Dec 19, 2008 7:30 pm",Milwaukee Bucks,New York Knicks
"Fri, Dec 19, 2008 7:00 pm",Toronto Raptors,Oklahoma City Thunder
"Fri, Dec 19, 2008 7:00 pm",Philadelphia 76ers,Washington Wizards
"Sat, Dec 20, 2008 7:00 pm",Golden State Warriors,Charlotte Bobcats
"Sat, Dec 20, 2008 7:30 pm",Utah Jazz,Chicago Bulls
"Sat, Dec 20, 2008 7:30 pm",Los Angeles Clippers,Milwaukee Bucks
"Sat, Dec 20, 2008 7:00 pm",Houston Rockets,Minnesota Timberwolves
"Sat, Dec 20, 2008 8:00 pm",Miami Heat,New Jersey Nets
"Sat, Dec 20, 2008 7:00 pm",Sacramento Kings,New Orleans Hornets
"Sat, Dec 20, 2008 7:00 pm",Los Angeles Lakers,Orlando Magic
"Sat, Dec 20, 2008 7:30 pm",Indiana Pacers,Philadelphia 76ers
"Sat, Dec 20, 2008 7:00 pm",Denver Nuggets,Phoenix Suns
"Sat, Dec 20, 2008 7:30 pm",Toronto Raptors,San Antonio Spurs
"Sun, Dec 21, 2008 2:00 pm",Detroit Pistons,Atlanta Hawks
"Sun, Dec 21, 2008 6:00 pm",New York Knicks,Boston Celtics
"Sun, Dec 21, 2008 6:00 pm",Cleveland Cavaliers,Oklahoma City Thunder
"Sun, Dec 21, 2008 6:00 pm",Dallas Mavericks,Washington Wizards
"Mon, Dec 22, 2008 7:00 pm",Portland Trail Blazers,Denver Nuggets
"Mon, Dec 22, 2008 7:30 pm",Toronto Raptors,Los Angeles Clippers
"Mon, Dec 22, 2008 7:00 pm",Los Angeles Lakers,Memphis Grizzlies
"Mon, Dec 22, 2008 7:30 pm",Houston Rockets,New Jersey Nets
"Mon, Dec 22, 2008 7:00 pm",Golden State Warriors,Orlando Magic
"Mon, Dec 22, 2008 7:30 pm",Sacramento Kings,San Antonio Spurs
"Tue, Dec 23, 2008 7:00 pm",Oklahoma City Thunder,Atlanta Hawks
"Tue, Dec 23, 2008 7:30 pm",Philadelphia 76ers,Boston Celtics
"Tue, Dec 23, 2008 7:00 pm",Washington Wizards,Charlotte Bobcats
"Tue, Dec 23, 2008 7:00 pm",Houston Rockets,Cleveland Cavaliers
"Tue, Dec 23, 2008 7:30 pm",Memphis Grizzlies,Dallas Mavericks
"Tue, Dec 23, 2008 8:00 pm",Chicago Bulls,Detroit Pistons
"Tue, Dec 23, 2008 7:00 pm",New Jersey Nets,Indiana Pacers
"Tue, Dec 23, 2008 7:30 pm",Golden State Warriors,Miami Heat
"Tue, Dec 23, 2008 7:00 pm",Utah Jazz,Milwaukee Bucks
"Tue, Dec 23, 2008 7:00 pm",Los Angeles Lakers,New Orleans Hornets
"Tue, Dec 23, 2008 7:00 pm",Denver Nuggets,Portland Trail Blazers
"Tue, Dec 23, 2008 7:30 pm",Minnesota Timberwolves,San Antonio Spurs
"Thu, Dec 25, 2008 8:00 pm",Washington Wizards,Cleveland Cavaliers
"Thu, Dec 25, 2008 2:00 pm",Boston Celtics,Los Angeles Lakers
"Thu, Dec 25, 2008 12:00 pm",New Orleans Hornets,Orlando Magic
"Thu, Dec 25, 2008 12:30 pm",San Antonio Spurs,Phoenix Suns
"Thu, Dec 25, 2008 7:30 pm",Dallas Mavericks,Portland Trail Blazers
"Fri, Dec 26, 2008 7:00 pm",Philadelphia 76ers,Denver Nuggets
"Fri, Dec 26, 2008 8:00 pm",Oklahoma City Thunder,Detroit Pistons
"Fri, Dec 26, 2008 7:30 pm",Boston Celtics,Golden State Warriors
"Fri, Dec 26, 2008 7:00 pm",Indiana Pacers,Memphis Grizzlies
"Fri, Dec 26, 2008 5:00 pm",Chicago Bulls,Miami Heat
"Fri, Dec 26, 2008 7:30 pm",Charlotte Bobcats,New Jersey Nets
"Fri, Dec 26, 2008 7:00 pm",Houston Rockets,New Orleans Hornets
"Fri, Dec 26, 2008 7:30 pm",Minnesota Timberwolves,New York Knicks
"Fri, Dec 26, 2008 7:00 pm",Toronto Raptors,Sacramento Kings
"Fri, Dec 26, 2008 7:00 pm",Dallas Mavericks,Utah Jazz
"Sat, Dec 27, 2008 7:00 pm",Chicago Bulls,Atlanta Hawks
"Sat, Dec 27, 2008 7:00 pm",New Jersey Nets,Charlotte Bobcats
"Sat, Dec 27, 2008 7:30 pm",Utah Jazz,Houston Rockets
"Sat, Dec 27, 2008 7:30 pm",Detroit Pistons,Milwaukee Bucks
"Sat, Dec 27, 2008 7:00 pm",Orlando Magic,Minnesota Timberwolves
"Sat, Dec 27, 2008 7:00 pm",Toronto Raptors,Portland Trail Blazers
"Sat, Dec 27, 2008 7:30 pm",Memphis Grizzlies,San Antonio Spurs
"Sat, Dec 27, 2008 7:00 pm",Oklahoma City Thunder,Washington Wizards
"Sun, Dec 28, 2008 7:00 pm",Miami Heat,Cleveland Cavaliers
"Sun, Dec 28, 2008 7:00 pm",New Orleans Hornets,Indiana Pacers
"Sun, Dec 28, 2008 12:30 pm",Dallas Mavericks,Los Angeles Clippers
"Sun, Dec 28, 2008 6:30 pm",Golden State Warriors,Los Angeles Lakers
"Sun, Dec 28, 2008 1:00 pm",Denver Nuggets,New York Knicks
"Sun, Dec 28, 2008 6:00 pm",Boston Celtics,Sacramento Kings
"Mon, Dec 29, 2008 7:00 pm",Denver Nuggets,Atlanta Hawks
"Mon, Dec 29, 2008 7:30 pm",Orlando Magic,Detroit Pistons
"Mon, Dec 29, 2008 7:30 pm",Toronto Raptors,Golden State Warriors
"Mon, Dec 29, 2008 7:30 pm",Washington Wizards,Houston Rockets
"Mon, Dec 29, 2008 7:00 pm",Memphis Grizzlies,Minnesota Timberwolves
"Mon, Dec 29, 2008 7:30 pm",Chicago Bulls,New Jersey Nets
"Mon, Dec 29, 2008 7:00 pm",Phoenix Suns,Oklahoma City Thunder
"Mon, Dec 29, 2008 7:00 pm",Philadelphia 76ers,Utah Jazz
"Tue, Dec 30, 2008 7:00 pm",New York Knicks,Charlotte Bobcats
"Tue, Dec 30, 2008 7:30 pm",Minnesota Timberwolves,Dallas Mavericks
"Tue, Dec 30, 2008 7:00 pm",Atlanta Hawks,Indiana Pacers
"Tue, Dec 30, 2008 7:00 pm",Phoenix Suns,Memphis Grizzlies
"Tue, Dec 30, 2008 7:30 pm",Cleveland Cavaliers,Miami Heat
"Tue, Dec 30, 2008 7:00 pm",Washington Wizards,New Orleans Hornets
"Tue, Dec 30, 2008 7:00 pm",Boston Celtics,Portland Trail Blazers
"Tue, Dec 30, 2008 7:00 pm",Los Angeles Clippers,Sacramento Kings
"Tue, Dec 30, 2008 7:30 pm",Milwaukee Bucks,San Antonio Spurs
"Wed, Dec 31, 2008 1:00 pm",Orlando Magic,Chicago Bulls
"Wed, Dec 31, 2008 3:00 pm",New Jersey Nets,Detroit Pistons
"Wed, Dec 31, 2008 6:00 pm",Milwaukee Bucks,Houston Rockets
"Wed, Dec 31, 2008 6:30 pm",Philadelphia 76ers,Los Angeles Clippers
"Wed, Dec 31, 2008 7:00 pm",Golden State Warriors,Oklahoma City Thunder
"Wed, Dec 31, 2008 7:00 pm",Denver Nuggets,Toronto Raptors
"Fri, Jan 2, 2009 7:30 pm",Washington Wizards,Boston Celtics
"Fri, Jan 2, 2009 7:30 pm",Chicago Bulls,Cleveland Cavaliers
"Fri, Jan 2, 2009 7:30 pm",Philadelphia 76ers,Dallas Mavericks
"Fri, Jan 2, 2009 8:00 pm",Sacramento Kings,Detroit Pistons
"Fri, Jan 2, 2009 7:30 pm",Utah Jazz,Los Angeles Lakers
"Fri, Jan 2, 2009 7:00 pm",San Antonio Spurs,Memphis Grizzlies
"Fri, Jan 2, 2009 7:30 pm",Charlotte Bobcats,Milwaukee Bucks
"Fri, Jan 2, 2009 7:00 pm",Golden State Warriors,Minnesota Timberwolves
"Fri, Jan 2, 2009 7:30 pm",Atlanta Hawks,New Jersey Nets
"Fri, Jan 2, 2009 7:30 pm",Indiana Pacers,New York Knicks
"Fri, Jan 2, 2009 7:00 pm",Denver Nuggets,Oklahoma City Thunder
"Fri, Jan 2, 2009 7:00 pm",Miami Heat,Orlando Magic
"Fri, Jan 2, 2009 7:00 pm",Los Angeles Clippers,Phoenix Suns
"Fri, Jan 2, 2009 7:00 pm",New Orleans Hornets,Portland Trail Blazers
"Fri, Jan 2, 2009 7:00 pm",Houston Rockets,Toronto Raptors
"Sat, Jan 3, 2009 7:00 pm",Houston Rockets,Atlanta Hawks
"Sat, Jan 3, 2009 7:00 pm",Milwaukee Bucks,Charlotte Bobcats
"Sat, Jan 3, 2009 7:30 pm",Minnesota Timberwolves,Chicago Bulls
"Sat, Jan 3, 2009 7:00 pm",New Orleans Hornets,Denver Nuggets
"Sat, Jan 3, 2009 6:00 pm",Sacramento Kings,Indiana Pacers
"Sat, Jan 3, 2009 7:30 pm",New Jersey Nets,Miami Heat
"Sat, Jan 3, 2009 7:30 pm",Philadelphia 76ers,San Antonio Spurs
"Sun, Jan 4, 2009 12:30 pm",Detroit Pistons,Los Angeles Clippers
"Sun, Jan 4, 2009 6:30 pm",Portland Trail Blazers,Los Angeles Lakers
"Sun, Jan 4, 2009 3:00 pm",Dallas Mavericks,Memphis Grizzlies
"Sun, Jan 4, 2009 6:00 pm",Boston Celtics,New York Knicks
"Sun, Jan 4, 2009 12:30 pm",Orlando Magic,Toronto Raptors
"Sun, Jan 4, 2009 1:00 pm",Cleveland Cavaliers,Washington Wizards
"Mon, Jan 5, 2009 7:00 pm",Indiana Pacers,Denver Nuggets
"Mon, Jan 5, 2009 7:30 pm",San Antonio Spurs,Miami Heat
"Mon, Jan 5, 2009 7:00 pm",Toronto Raptors,Milwaukee Bucks
"Mon, Jan 5, 2009 7:30 pm",Sacramento Kings,New Jersey Nets
"Mon, Jan 5, 2009 7:00 pm",Golden State Warriors,Utah Jazz
"Tue, Jan 6, 2009 7:00 pm",Boston Celtics,Charlotte Bobcats
"Tue, Jan 6, 2009 7:30 pm",Sacramento Kings,Chicago Bulls
"Tue, Jan 6, 2009 7:30 pm",Los Angeles Clippers,Dallas Mavericks
"Tue, Jan 6, 2009 7:30 pm",New Orleans Hornets,Los Angeles Lakers
"Tue, Jan 6, 2009 7:00 pm",Minnesota Timberwolves,Memphis Grizzlies
"Tue, Jan 6, 2009 7:00 pm",New York Knicks,Oklahoma City Thunder
"Tue, Jan 6, 2009 7:00 pm",Washington Wizards,Orlando Magic
"Tue, Jan 6, 2009 7:00 pm",Houston Rockets,Philadelphia 76ers
"Wed, Jan 7, 2009 7:00 pm",Orlando Magic,Atlanta Hawks
"Wed, Jan 7, 2009 7:30 pm",Houston Rockets,Boston Celtics
"Wed, Jan 7, 2009 7:00 pm",Charlotte Bobcats,Cleveland Cavaliers
"Wed, Jan 7, 2009 7:00 pm",Miami Heat,Denver Nuggets
"Wed, Jan 7, 2009 7:30 pm",Los Angeles Lakers,Golden State Warriors
"Wed, Jan 7, 2009 7:00 pm",Philadelphia 76ers,Milwaukee Bucks
"Wed, Jan 7, 2009 7:00 pm",Oklahoma City Thunder,Minnesota Timberwolves
"Wed, Jan 7, 2009 7:30 pm",Memphis Grizzlies,New Jersey Nets
"Wed, Jan 7, 2009 7:00 pm",Indiana Pacers,Phoenix Suns
"Wed, Jan 7, 2009 7:00 pm",Detroit Pistons,Portland Trail Blazers
"Wed, Jan 7, 2009 7:00 pm",New Orleans Hornets,Utah Jazz
"Wed, Jan 7, 2009 7:00 pm",Toronto Raptors,Washington Wizards
"Thu, Jan 8, 2009 7:30 pm",New York Knicks,Dallas Mavericks
"Thu, Jan 8, 2009 7:30 pm",Los Angeles Clippers,San Antonio Spurs
"Fri, Jan 9, 2009 7:30 pm",Washington Wizards,Chicago Bulls
"Fri, Jan 9, 2009 8:00 pm",Boston Celtics,Cleveland Cavaliers
"Fri, Jan 9, 2009 7:00 pm",Detroit Pistons,Denver Nuggets
"Fri, Jan 9, 2009 7:30 pm",Indiana Pacers,Los Angeles Lakers
"Fri, Jan 9, 2009 7:30 pm",New Jersey Nets,Milwaukee Bucks
"Fri, Jan 9, 2009 7:00 pm",Los Angeles Clippers,New Orleans Hornets
"Fri, Jan 9, 2009 7:00 pm",Houston Rockets,Oklahoma City Thunder
"Fri, Jan 9, 2009 7:00 pm",Atlanta Hawks,Orlando Magic
"Fri, Jan 9, 2009 7:00 pm",Charlotte Bobcats,Philadelphia 76ers
"Fri, Jan 9, 2009 8:30 pm",Dallas Mavericks,Phoenix Suns
"Fri, Jan 9, 2009 7:00 pm",Miami Heat,Sacramento Kings
"Fri, Jan 9, 2009 7:00 pm",Memphis Grizzlies,Toronto Raptors
"Sat, Jan 10, 2009 7:30 pm",Oklahoma City Thunder,Chicago Bulls
"Sat, Jan 10, 2009 7:30 pm",New York Knicks,Houston Rockets
"Sat, Jan 10, 2009 7:00 pm",Milwaukee Bucks,Minnesota Timberwolves
"Sat, Jan 10, 2009 7:00 pm",Golden State Warriors,Portland Trail Blazers
"Sat, Jan 10, 2009 7:00 pm",Detroit Pistons,Utah Jazz
"Sat, Jan 10, 2009 7:00 pm",Charlotte Bobcats,Washington Wizards
"Sun, Jan 11, 2009 2:00 pm",Philadelphia 76ers,Atlanta Hawks
"Sun, Jan 11, 2009 6:00 pm",Indiana Pacers,Golden State Warriors
"Sun, Jan 11, 2009 12:30 pm",Phoenix Suns,Los Angeles Clippers
"Sun, Jan 11, 2009 6:30 pm",Miami Heat,Los Angeles Lakers
"Sun, Jan 11, 2009 6:00 pm",Dallas Mavericks,Sacramento Kings
"Sun, Jan 11, 2009 7:30 pm",Orlando Magic,San Antonio Spurs
"Sun, Jan 11, 2009 12:30 pm",Boston Celtics,Toronto Raptors
"Mon, Jan 12, 2009 7:30 pm",Toronto Raptors,Boston Celtics
"Mon, Jan 12, 2009 7:30 pm",Portland Trail Blazers,Chicago Bulls
"Mon, Jan 12, 2009 7:30 pm",Oklahoma City Thunder,New Jersey Nets
"Mon, Jan 12, 2009 7:00 pm",New York Knicks,New Orleans Hornets
"Mon, Jan 12, 2009 7:00 pm",Indiana Pacers,Utah Jazz
"Mon, Jan 12, 2009 7:00 pm",Milwaukee Bucks,Washington Wizards
"Tue, Jan 13, 2009 7:00 pm",Dallas Mavericks,Denver Nuggets
"Tue, Jan 13, 2009 7:30 pm",Charlotte Bobcats,Detroit Pistons
"Tue, Jan 13, 2009 7:30 pm",Los Angeles Lakers,Houston Rockets
"Tue, Jan 13, 2009 7:00 pm",Cleveland Cavaliers,Memphis Grizzlies
"Tue, Jan 13, 2009 7:00 pm",Miami Heat,Minnesota Timberwolves
"Tue, Jan 13, 2009 7:00 pm",Atlanta Hawks,Phoenix Suns
"Tue, Jan 13, 2009 7:00 pm",Orlando Magic,Sacramento Kings
"Wed, Jan 14, 2009 7:30 pm",New Jersey Nets,Boston Celtics
"Wed, Jan 14, 2009 7:30 pm",New Orleans Hornets,Dallas Mavericks
"Wed, Jan 14, 2009 7:30 pm",Sacramento Kings,Golden State Warriors
"Wed, Jan 14, 2009 7:00 pm",Detroit Pistons,Indiana Pacers
"Wed, Jan 14, 2009 7:30 pm",Atlanta Hawks,Los Angeles Clippers
"Wed, Jan 14, 2009 7:00 pm",Miami Heat,Milwaukee Bucks
"Wed, Jan 14, 2009 7:30 pm",Washington Wizards,New York Knicks
"Wed, Jan 14, 2009 7:00 pm",Utah Jazz,Oklahoma City Thunder
"Wed, Jan 14, 2009 7:00 pm",Portland Trail Blazers,Philadelphia 76ers
"Wed, Jan 14, 2009 8:00 pm",Los Angeles Lakers,San Antonio Spurs
"Wed, Jan 14, 2009 7:00 pm",Chicago Bulls,Toronto Raptors
"Thu, Jan 15, 2009 7:00 pm",Cleveland Cavaliers,Chicago Bulls
"Thu, Jan 15, 2009 8:30 pm",Phoenix Suns,Denver Nuggets
"Thu, Jan 15, 2009 7:30 pm",Portland Trail Blazers,New Jersey Nets
"Fri, Jan 16, 2009 8:00 pm",New Orleans Hornets,Cleveland Cavaliers
"Fri, Jan 16, 2009 7:30 pm",Atlanta Hawks,Golden State Warriors
"Fri, Jan 16, 2009 7:00 pm",Toronto Raptors,Indiana Pacers
"Fri, Jan 16, 2009 7:30 pm",Orlando Magic,Los Angeles Lakers
"Fri, Jan 16, 2009 7:00 pm",Utah Jazz,Memphis Grizzlies
"Fri, Jan 16, 2009 7:00 pm",Detroit Pistons,Oklahoma City Thunder
"Fri, Jan 16, 2009 7:00 pm",San Antonio Spurs,Philadelphia 76ers
"Fri, Jan 16, 2009 7:00 pm",Minnesota Timberwolves,Phoenix Suns
"Fri, Jan 16, 2009 7:00 pm",Milwaukee Bucks,Sacramento Kings
"Fri, Jan 16, 2009 7:00 pm",New York Knicks,Washington Wizards
"Sat, Jan 17, 2009 7:00 pm",Portland Trail Blazers,Charlotte Bobcats
"Sat, Jan 17, 2009 7:30 pm",San Antonio Spurs,Chicago Bulls
"Sat, Jan 17, 2009 8:00 pm",Utah Jazz,Dallas Mavericks
"Sat, Jan 17, 2009 7:00 pm",Orlando Magic,Denver Nuggets
"Sat, Jan 17, 2009 7:30 pm",New Orleans Hornets,Detroit Pistons
"Sat, Jan 17, 2009 7:30 pm",Miami Heat,Houston Rockets
"Sat, Jan 17, 2009 7:30 pm",Milwaukee Bucks,Los Angeles Clippers
"Sat, Jan 17, 2009 1:00 pm",Boston Celtics,New Jersey Nets
"Sat, Jan 17, 2009 7:30 pm",Philadelphia 76ers,New York Knicks
"Sun, Jan 18, 2009 6:00 pm",Miami Heat,Oklahoma City Thunder
"Sun, Jan 18, 2009 12:30 pm",Phoenix Suns,Toronto Raptors
"Mon, Jan 19, 2009 2:00 pm",Toronto Raptors,Atlanta Hawks
"Mon, Jan 19, 2009 8:00 pm",Phoenix Suns,Boston Celtics
"Mon, Jan 19, 2009 2:00 pm",San Antonio Spurs,Charlotte Bobcats
"Mon, Jan 19, 2009 1:00 pm",Washington Wizards,Golden State Warriors
"Mon, Jan 19, 2009 1:00 pm",Denver Nuggets,Houston Rockets
"Mon, Jan 19, 2009 12:30 pm",Minnesota Timberwolves,Los Angeles Clippers
"Mon, Jan 19, 2009 7:30 pm",Cleveland Cavaliers,Los Angeles Lakers
"Mon, Jan 19, 2009 4:30 pm",Detroit Pistons,Memphis Grizzlies
"Mon, Jan 19, 2009 2:30 pm",Indiana Pacers,New Orleans Hornets
"Mon, Jan 19, 2009 1:00 pm",Chicago Bulls,New York Knicks
"Mon, Jan 19, 2009 1:00 pm",Dallas Mavericks,Philadelphia 76ers
"Mon, Jan 19, 2009 7:00 pm",Milwaukee Bucks,Portland Trail Blazers
"Tue, Jan 20, 2009 7:30 pm",Atlanta Hawks,Chicago Bulls
"Tue, Jan 20, 2009 7:00 pm",Sacramento Kings,Denver Nuggets
"Tue, Jan 20, 2009 7:30 pm",Indiana Pacers,San Antonio Spurs
"Tue, Jan 20, 2009 7:00 pm",Minnesota Timberwolves,Utah Jazz
"Wed, Jan 21, 2009 7:00 pm",Memphis Grizzlies,Charlotte Bobcats
"Wed, Jan 21, 2009 7:30 pm",Toronto Raptors,Detroit Pistons
"Wed, Jan 21, 2009 7:30 pm",Oklahoma City Thunder,Golden State Warriors
"Wed, Jan 21, 2009 7:30 pm",Utah Jazz,Houston Rockets
"Wed, Jan 21, 2009 7:30 pm",Los Angeles Lakers,Los Angeles Clippers
"Wed, Jan 21, 2009 7:30 pm",Boston Celtics,Miami Heat
"Wed, Jan 21, 2009 7:00 pm",Dallas Mavericks,Milwaukee Bucks
"Wed, Jan 21, 2009 7:00 pm",New Jersey Nets,New Orleans Hornets
"Wed, Jan 21, 2009 7:30 pm",Phoenix Suns,New York Knicks
"Wed, Jan 21, 2009 7:00 pm",Cleveland Cavaliers,Portland Trail Blazers
"Wed, Jan 21, 2009 7:00 pm",Washington Wizards,Sacramento Kings
"Thu, Jan 22, 2009 7:30 pm",Washington Wizards,Los Angeles Lakers
"Thu, Jan 22, 2009 8:00 pm",Boston Celtics,Orlando Magic
"Fri, Jan 23, 2009 7:30 pm",Milwaukee Bucks,Atlanta Hawks
"Fri, Jan 23, 2009 7:00 pm",Phoenix Suns,Charlotte Bobcats
"Fri, Jan 23, 2009 7:30 pm",Toronto Raptors,Chicago Bulls
"Fri, Jan 23, 2009 7:00 pm",Dallas Mavericks,Detroit Pistons
"Fri, Jan 23, 2009 7:30 pm",Cleveland Cavaliers,Golden State Warriors
"Fri, Jan 23, 2009 7:00 pm",Houston Rockets,Indiana Pacers
"Fri, Jan 23, 2009 7:30 pm",Oklahoma City Thunder,Los Angeles Clippers
"Fri, Jan 23, 2009 7:00 pm",New Orleans Hornets,Minnesota Timberwolves
"Fri, Jan 23, 2009 7:30 pm",Memphis Grizzlies,New York Knicks
"Fri, Jan 23, 2009 7:30 pm",New Jersey Nets,San Antonio Spurs
"Sat, Jan 24, 2009 7:00 pm",New Jersey Nets,Memphis Grizzlies
"Sat, Jan 24, 2009 7:30 pm",Orlando Magic,Miami Heat
"Sat, Jan 24, 2009 7:30 pm",Sacramento Kings,Milwaukee Bucks
"Sat, Jan 24, 2009 7:00 pm",New York Knicks,Philadelphia 76ers
"Sat, Jan 24, 2009 7:00 pm",Washington Wizards,Portland Trail Blazers
"Sat, Jan 24, 2009 7:00 pm",Cleveland Cavaliers,Utah Jazz
"Sun, Jan 25, 2009 6:00 pm",Phoenix Suns,Atlanta Hawks
"Sun, Jan 25, 2009 1:00 pm",Dallas Mavericks,Boston Celtics
"Sun, Jan 25, 2009 6:00 pm",Utah Jazz,Denver Nuggets
"Sun, Jan 25, 2009 6:30 pm",Houston Rockets,Detroit Pistons
"Sun, Jan 25, 2009 6:00 pm",Los Angeles Clippers,Golden State Warriors
"Sun, Jan 25, 2009 7:00 pm",Charlotte Bobcats,Indiana Pacers
"Sun, Jan 25, 2009 12:30 pm",San Antonio Spurs,Los Angeles Lakers
"Sun, Jan 25, 2009 6:00 pm",Chicago Bulls,Minnesota Timberwolves
"Sun, Jan 25, 2009 6:00 pm",Sacramento Kings,Toronto Raptors
"Mon, Jan 26, 2009 7:30 pm",Portland Trail Blazers,Los Angeles Clippers
"Mon, Jan 26, 2009 7:30 pm",Atlanta Hawks,Miami Heat
"Mon, Jan 26, 2009 7:00 pm",Minnesota Timberwolves,Milwaukee Bucks
"Mon, Jan 26, 2009 7:00 pm",Philadelphia 76ers,New Orleans Hornets
"Mon, Jan 26, 2009 7:30 pm",Houston Rockets,New York Knicks
"Mon, Jan 26, 2009 7:00 pm",New Jersey Nets,Oklahoma City Thunder
"Mon, Jan 26, 2009 7:00 pm",Phoenix Suns,Washington Wizards
"Tue, Jan 27, 2009 7:00 pm",Sacramento Kings,Cleveland Cavaliers
"Tue, Jan 27, 2009 7:30 pm",Charlotte Bobcats,Los Angeles Lakers
"Tue, Jan 27, 2009 7:00 pm",Denver Nuggets,Memphis Grizzlies
"Tue, Jan 27, 2009 7:00 pm",Indiana Pacers,Orlando Magic
"Tue, Jan 27, 2009 7:00 pm",San Antonio Spurs,Utah Jazz
"Wed, Jan 28, 2009 7:30 pm",Sacramento Kings,Boston Celtics
"Wed, Jan 28, 2009 8:00 pm",Golden State Warriors,Dallas Mavericks
"Wed, Jan 28, 2009 7:30 pm",Philadelphia 76ers,Houston Rockets
"Wed, Jan 28, 2009 7:00 pm",Milwaukee Bucks,Indiana Pacers
"Wed, Jan 28, 2009 7:30 pm",Chicago Bulls,Los Angeles Clippers
"Wed, Jan 28, 2009 7:30 pm",Washington Wizards,Miami Heat
"Wed, Jan 28, 2009 7:00 pm",Detroit Pistons,Minnesota Timberwolves
"Wed, Jan 28, 2009 7:30 pm",Toronto Raptors,New Jersey Nets
"Wed, Jan 28, 2009 7:00 pm",Denver Nuggets,New Orleans Hornets
"Wed, Jan 28, 2009 7:30 pm",Atlanta Hawks,New York Knicks
"Wed, Jan 28, 2009 7:00 pm",Memphis Grizzlies,Oklahoma City Thunder
"Wed, Jan 28, 2009 7:00 pm",Charlotte Bobcats,Portland Trail Blazers
