DateTime,Away,Home
"Sun, Dec 13, 2009 6:30 pm",San Antonio Spurs,Los Angeles Clippers
"Sun, Dec 13, 2009 6:00 pm",Memphis Grizzlies,Miami Heat
"Sun, Dec 13, 2009 6:00 pm",Cleveland Cavaliers,Oklahoma City Thunder
"Sun, Dec 13, 2009 12:30 pm",Houston Rockets,Toronto Raptors
"Mon, Dec 14, 2009 7:30 pm",New Orleans Hornets,Dallas Mavericks
"Mon, Dec 14, 2009 7:00 pm",Oklahoma City Thunder,Denver Nuggets
"Mon, Dec 14, 2009 7:30 pm",Washington Wizards,Los Angeles Clippers
"Mon, Dec 14, 2009 7:00 pm",Boston Celtics,Memphis Grizzlies
"Mon, Dec 14, 2009 7:00 pm",Indiana Pacers,Orlando Magic
"Mon, Dec 14, 2009 7:00 pm",Golden State Warriors,Philadelphia 76ers
"Mon, Dec 14, 2009 7:00 pm",Minnesota Timberwolves,Utah Jazz
"Tue, Dec 15, 2009 7:00 pm",New York Knicks,Charlotte Bobcats
"Tue, Dec 15, 2009 7:00 pm",Los Angeles Lakers,Chicago Bulls
"Tue, Dec 15, 2009 7:00 pm",New Jersey Nets,Cleveland Cavaliers
"Tue, Dec 15, 2009 7:30 pm",Detroit Pistons,Houston Rockets
"Tue, Dec 15, 2009 7:30 pm",Toronto Raptors,Miami Heat
"Tue, Dec 15, 2009 7:00 pm",San Antonio Spurs,Phoenix Suns
"Tue, Dec 15, 2009 7:00 pm",Sacramento Kings,Portland Trail Blazers
"Wed, Dec 16, 2009 7:00 pm",Memphis Grizzlies,Atlanta Hawks
"Wed, Dec 16, 2009 7:00 pm",Houston Rockets,Denver Nuggets
"Wed, Dec 16, 2009 7:30 pm",San Antonio Spurs,Golden State Warriors
"Wed, Dec 16, 2009 7:00 pm",Charlotte Bobcats,Indiana Pacers
"Wed, Dec 16, 2009 7:00 pm",Los Angeles Lakers,Milwaukee Bucks
"Wed, Dec 16, 2009 7:00 pm",Los Angeles Clippers,Minnesota Timberwolves
"Wed, Dec 16, 2009 7:30 pm",Utah Jazz,New Jersey Nets
"Wed, Dec 16, 2009 7:00 pm",Detroit Pistons,New Orleans Hornets
"Wed, Dec 16, 2009 7:00 pm",Dallas Mavericks,Oklahoma City Thunder
"Wed, Dec 16, 2009 7:00 pm",Toronto Raptors,Orlando Magic
"Wed, Dec 16, 2009 7:00 pm",Cleveland Cavaliers,Philadelphia 76ers
"Wed, Dec 16, 2009 7:30 pm",Washington Wizards,Sacramento Kings
"Thu, Dec 17, 2009 7:00 pm",New York Knicks,Chicago Bulls
"Thu, Dec 17, 2009 8:00 pm",Orlando Magic,Miami Heat
"Thu, Dec 17, 2009 7:30 pm",Phoenix Suns,Portland Trail Blazers
"Fri, Dec 18, 2009 7:30 pm",Utah Jazz,Atlanta Hawks
"Fri, Dec 18, 2009 7:30 pm",Philadelphia 76ers,Boston Celtics
"Fri, Dec 18, 2009 8:00 pm",Milwaukee Bucks,Cleveland Cavaliers
"Fri, Dec 18, 2009 7:30 pm",Houston Rockets,Dallas Mavericks
"Fri, Dec 18, 2009 7:30 pm",Washington Wizards,Golden State Warriors
"Fri, Dec 18, 2009 7:00 pm",Indiana Pacers,Memphis Grizzlies
"Fri, Dec 18, 2009 7:00 pm",Sacramento Kings,Minnesota Timberwolves
"Fri, Dec 18, 2009 7:00 pm",Denver Nuggets,New Orleans Hornets
"Fri, Dec 18, 2009 8:00 pm",Los Angeles Clippers,New York Knicks
"Fri, Dec 18, 2009 7:00 pm",Detroit Pistons,Oklahoma City Thunder
"Fri, Dec 18, 2009 7:00 pm",New Jersey Nets,Toronto Raptors
"Sat, Dec 19, 2009 7:00 pm",Utah Jazz,Charlotte Bobcats
"Sat, Dec 19, 2009 7:00 pm",Atlanta Hawks,Chicago Bulls
"Sat, Dec 19, 2009 7:30 pm",Oklahoma City Thunder,Houston Rockets
"Sat, Dec 19, 2009 7:30 pm",Sacramento Kings,Milwaukee Bucks
"Sat, Dec 19, 2009 8:00 pm",Los Angeles Lakers,New Jersey Nets
"Sat, Dec 19, 2009 7:00 pm",Portland Trail Blazers,Orlando Magic
"Sat, Dec 19, 2009 7:30 pm",Los Angeles Clippers,Philadelphia 76ers
"Sat, Dec 19, 2009 7:00 pm",Washington Wizards,Phoenix Suns
"Sat, Dec 19, 2009 7:30 pm",Indiana Pacers,San Antonio Spurs
"Sun, Dec 20, 2009 6:00 pm",Minnesota Timberwolves,Boston Celtics
"Sun, Dec 20, 2009 6:30 pm",Cleveland Cavaliers,Dallas Mavericks
"Sun, Dec 20, 2009 6:00 pm",Los Angeles Lakers,Detroit Pistons
"Sun, Dec 20, 2009 3:00 pm",Denver Nuggets,Memphis Grizzlies
"Sun, Dec 20, 2009 6:00 pm",Portland Trail Blazers,Miami Heat
"Sun, Dec 20, 2009 7:30 pm",Charlotte Bobcats,New York Knicks
"Sun, Dec 20, 2009 12:30 pm",New Orleans Hornets,Toronto Raptors
"Mon, Dec 21, 2009 7:00 pm",Sacramento Kings,Chicago Bulls
"Mon, Dec 21, 2009 7:00 pm",Milwaukee Bucks,Indiana Pacers
"Mon, Dec 21, 2009 7:00 pm",Utah Jazz,Orlando Magic
"Mon, Dec 21, 2009 7:00 pm",Cleveland Cavaliers,Phoenix Suns
"Mon, Dec 21, 2009 7:30 pm",Los Angeles Clippers,San Antonio Spurs
"Tue, Dec 22, 2009 7:30 pm",Indiana Pacers,Boston Celtics
"Tue, Dec 22, 2009 7:00 pm",Detroit Pistons,Charlotte Bobcats
"Tue, Dec 22, 2009 7:30 pm",Portland Trail Blazers,Dallas Mavericks
"Tue, Dec 22, 2009 7:30 pm",Los Angeles Clippers,Houston Rockets
"Tue, Dec 22, 2009 7:30 pm",Oklahoma City Thunder,Los Angeles Lakers
"Tue, Dec 22, 2009 7:00 pm",Golden State Warriors,Memphis Grizzlies
"Tue, Dec 22, 2009 7:00 pm",Atlanta Hawks,Minnesota Timberwolves
"Tue, Dec 22, 2009 7:30 pm",Chicago Bulls,New York Knicks
"Tue, Dec 22, 2009 7:00 pm",Philadelphia 76ers,Washington Wizards
"Wed, Dec 23, 2009 7:00 pm",Atlanta Hawks,Denver Nuggets
"Wed, Dec 23, 2009 7:30 pm",Toronto Raptors,Detroit Pistons
"Wed, Dec 23, 2009 7:30 pm",Utah Jazz,Miami Heat
"Wed, Dec 23, 2009 7:00 pm",Washington Wizards,Milwaukee Bucks
"Wed, Dec 23, 2009 7:30 pm",Minnesota Timberwolves,New Jersey Nets
"Wed, Dec 23, 2009 7:00 pm",Golden State Warriors,New Orleans Hornets
"Wed, Dec 23, 2009 7:00 pm",Houston Rockets,Orlando Magic
"Wed, Dec 23, 2009 7:00 pm",Oklahoma City Thunder,Phoenix Suns
"Wed, Dec 23, 2009 7:00 pm",Cleveland Cavaliers,Sacramento Kings
"Wed, Dec 23, 2009 7:30 pm",Portland Trail Blazers,San Antonio Spurs
"Fri, Dec 25, 2009 2:00 pm",Cleveland Cavaliers,Los Angeles Lakers
"Fri, Dec 25, 2009 12:00 pm",Miami Heat,New York Knicks
"Fri, Dec 25, 2009 2:30 pm",Boston Celtics,Orlando Magic
"Fri, Dec 25, 2009 6:00 pm",Los Angeles Clippers,Phoenix Suns
"Fri, Dec 25, 2009 7:30 pm",Denver Nuggets,Portland Trail Blazers
"Sat, Dec 26, 2009 7:00 pm",New Orleans Hornets,Chicago Bulls
"Sat, Dec 26, 2009 2:00 pm",Memphis Grizzlies,Dallas Mavericks
"Sat, Dec 26, 2009 7:30 pm",Phoenix Suns,Golden State Warriors
"Sat, Dec 26, 2009 7:00 pm",Atlanta Hawks,Indiana Pacers
"Sat, Dec 26, 2009 7:30 pm",San Antonio Spurs,Milwaukee Bucks
"Sat, Dec 26, 2009 7:00 pm",Washington Wizards,Minnesota Timberwolves
"Sat, Dec 26, 2009 7:30 pm",Houston Rockets,New Jersey Nets
"Sat, Dec 26, 2009 7:00 pm",Charlotte Bobcats,Oklahoma City Thunder
"Sat, Dec 26, 2009 7:00 pm",Los Angeles Lakers,Sacramento Kings
"Sat, Dec 26, 2009 7:00 pm",Philadelphia 76ers,Utah Jazz
"Sun, Dec 27, 2009 6:00 pm",Houston Rockets,Cleveland Cavaliers
"Sun, Dec 27, 2009 6:00 pm",Dallas Mavericks,Denver Nuggets
"Sun, Dec 27, 2009 6:30 pm",Boston Celtics,Los Angeles Clippers
"Sun, Dec 27, 2009 6:00 pm",Indiana Pacers,Miami Heat
"Sun, Dec 27, 2009 6:00 pm",San Antonio Spurs,New York Knicks
"Sun, Dec 27, 2009 1:00 pm",Detroit Pistons,Toronto Raptors
"Mon, Dec 28, 2009 7:00 pm",Milwaukee Bucks,Charlotte Bobcats
"Mon, Dec 28, 2009 7:30 pm",Boston Celtics,Golden State Warriors
"Mon, Dec 28, 2009 7:00 pm",Washington Wizards,Memphis Grizzlies
"Mon, Dec 28, 2009 7:30 pm",Oklahoma City Thunder,New Jersey Nets
"Mon, Dec 28, 2009 7:00 pm",Los Angeles Lakers,Phoenix Suns
"Mon, Dec 28, 2009 7:00 pm",Philadelphia 76ers,Portland Trail Blazers
"Mon, Dec 28, 2009 7:00 pm",Denver Nuggets,Sacramento Kings
"Tue, Dec 29, 2009 7:00 pm",Cleveland Cavaliers,Atlanta Hawks
"Tue, Dec 29, 2009 7:00 pm",Indiana Pacers,Chicago Bulls
"Tue, Dec 29, 2009 7:30 pm",New York Knicks,Detroit Pistons
"Tue, Dec 29, 2009 7:30 pm",New Orleans Hornets,Houston Rockets
"Tue, Dec 29, 2009 7:30 pm",Golden State Warriors,Los Angeles Lakers
"Tue, Dec 29, 2009 7:30 pm",Minnesota Timberwolves,San Antonio Spurs
"Tue, Dec 29, 2009 7:00 pm",Oklahoma City Thunder,Washington Wizards
"Wed, Dec 30, 2009 7:00 pm",Atlanta Hawks,Cleveland Cavaliers
"Wed, Dec 30, 2009 7:00 pm",Memphis Grizzlies,Indiana Pacers
"Wed, Dec 30, 2009 7:00 pm",Utah Jazz,Minnesota Timberwolves
"Wed, Dec 30, 2009 7:30 pm",New York Knicks,New Jersey Nets
"Wed, Dec 30, 2009 7:00 pm",Miami Heat,New Orleans Hornets
"Wed, Dec 30, 2009 7:00 pm",Milwaukee Bucks,Orlando Magic
"Wed, Dec 30, 2009 7:00 pm",Boston Celtics,Phoenix Suns
"Wed, Dec 30, 2009 7:00 pm",Los Angeles Clippers,Portland Trail Blazers
"Wed, Dec 30, 2009 7:00 pm",Philadelphia 76ers,Sacramento Kings
"Wed, Dec 30, 2009 7:00 pm",Charlotte Bobcats,Toronto Raptors
"Thu, Dec 31, 2009 3:00 pm",Chicago Bulls,Detroit Pistons
"Thu, Dec 31, 2009 6:00 pm",Dallas Mavericks,Houston Rockets
"Thu, Dec 31, 2009 6:30 pm",Philadelphia 76ers,Los Angeles Clippers
"Thu, Dec 31, 2009 7:00 pm",Utah Jazz,Oklahoma City Thunder
"Thu, Dec 31, 2009 6:00 pm",Miami Heat,San Antonio Spurs
"Fri, Jan 1, 2010 7:30 pm",New York Knicks,Atlanta Hawks
"Fri, Jan 1, 2010 7:30 pm",Sacramento Kings,Los Angeles Lakers
"Fri, Jan 1, 2010 7:00 pm",Orlando Magic,Minnesota Timberwolves
"Sat, Jan 2, 2010 7:30 pm",Toronto Raptors,Boston Celtics
"Sat, Jan 2, 2010 7:00 pm",Orlando Magic,Chicago Bulls
"Sat, Jan 2, 2010 7:00 pm",Minnesota Timberwolves,Indiana Pacers
"Sat, Jan 2, 2010 3:30 pm",Charlotte Bobcats,Miami Heat
"Sat, Jan 2, 2010 7:30 pm",Oklahoma City Thunder,Milwaukee Bucks
"Sat, Jan 2, 2010 1:00 pm",Cleveland Cavaliers,New Jersey Nets
"Sat, Jan 2, 2010 7:00 pm",Houston Rockets,New Orleans Hornets
"Sat, Jan 2, 2010 7:00 pm",Memphis Grizzlies,Phoenix Suns
"Sat, Jan 2, 2010 7:00 pm",Golden State Warriors,Portland Trail Blazers
"Sat, Jan 2, 2010 7:00 pm",Dallas Mavericks,Sacramento Kings
"Sat, Jan 2, 2010 7:00 pm",Denver Nuggets,Utah Jazz
"Sat, Jan 2, 2010 7:00 pm",San Antonio Spurs,Washington Wizards
"Sun, Jan 3, 2010 6:00 pm",Charlotte Bobcats,Cleveland Cavaliers
"Sun, Jan 3, 2010 6:00 pm",Philadelphia 76ers,Denver Nuggets
"Sun, Jan 3, 2010 6:30 pm",Dallas Mavericks,Los Angeles Lakers
"Sun, Jan 3, 2010 6:00 pm",Indiana Pacers,New York Knicks
"Sun, Jan 3, 2010 6:00 pm",San Antonio Spurs,Toronto Raptors
"Mon, Jan 4, 2010 7:00 pm",Oklahoma City Thunder,Chicago Bulls
"Mon, Jan 4, 2010 7:30 pm",Portland Trail Blazers,Los Angeles Clippers
"Mon, Jan 4, 2010 7:30 pm",Atlanta Hawks,Miami Heat
"Mon, Jan 4, 2010 7:00 pm",New Orleans Hornets,Utah Jazz
"Tue, Jan 5, 2010 7:00 pm",Chicago Bulls,Charlotte Bobcats
"Tue, Jan 5, 2010 7:30 pm",Detroit Pistons,Dallas Mavericks
"Tue, Jan 5, 2010 7:00 pm",Golden State Warriors,Denver Nuggets
"Tue, Jan 5, 2010 7:00 pm",Orlando Magic,Indiana Pacers
"Tue, Jan 5, 2010 7:30 pm",Houston Rockets,Los Angeles Lakers
"Tue, Jan 5, 2010 7:30 pm",Milwaukee Bucks,New Jersey Nets
"Tue, Jan 5, 2010 7:00 pm",Washington Wizards,Philadelphia 76ers
"Tue, Jan 5, 2010 7:00 pm",Memphis Grizzlies,Portland Trail Blazers
"Tue, Jan 5, 2010 7:00 pm",Phoenix Suns,Sacramento Kings
"Wed, Jan 6, 2010 7:00 pm",New Jersey Nets,Atlanta Hawks
"Wed, Jan 6, 2010 7:00 pm",Washington Wizards,Cleveland Cavaliers
"Wed, Jan 6, 2010 7:30 pm",Los Angeles Lakers,Los Angeles Clippers
"Wed, Jan 6, 2010 7:30 pm",Boston Celtics,Miami Heat
"Wed, Jan 6, 2010 7:00 pm",Golden State Warriors,Minnesota Timberwolves
"Wed, Jan 6, 2010 7:00 pm",New Orleans Hornets,Oklahoma City Thunder
"Wed, Jan 6, 2010 7:00 pm",Toronto Raptors,Orlando Magic
"Wed, Jan 6, 2010 7:00 pm",Houston Rockets,Phoenix Suns
"Wed, Jan 6, 2010 7:30 pm",Detroit Pistons,San Antonio Spurs
"Wed, Jan 6, 2010 7:00 pm",Memphis Grizzlies,Utah Jazz
"Thu, Jan 7, 2010 7:30 pm",Charlotte Bobcats,New York Knicks
"Fri, Jan 8, 2010 8:00 pm",Boston Celtics,Atlanta Hawks
"Fri, Jan 8, 2010 8:30 pm",Cleveland Cavaliers,Denver Nuggets
"Fri, Jan 8, 2010 7:30 pm",Sacramento Kings,Golden State Warriors
"Fri, Jan 8, 2010 7:00 pm",Utah Jazz,Memphis Grizzlies
"Fri, Jan 8, 2010 7:30 pm",Chicago Bulls,Milwaukee Bucks
"Fri, Jan 8, 2010 7:00 pm",Indiana Pacers,Minnesota Timberwolves
"Fri, Jan 8, 2010 7:00 pm",New Jersey Nets,New Orleans Hornets
"Fri, Jan 8, 2010 7:00 pm",Toronto Raptors,Philadelphia 76ers
"Fri, Jan 8, 2010 7:00 pm",Miami Heat,Phoenix Suns
"Fri, Jan 8, 2010 7:00 pm",Los Angeles Lakers,Portland Trail Blazers
"Fri, Jan 8, 2010 7:30 pm",Dallas Mavericks,San Antonio Spurs
"Fri, Jan 8, 2010 7:00 pm",Orlando Magic,Washington Wizards
"Sat, Jan 9, 2010 7:00 pm",Memphis Grizzlies,Charlotte Bobcats
"Sat, Jan 9, 2010 7:00 pm",Minnesota Timberwolves,Chicago Bulls
"Sat, Jan 9, 2010 7:30 pm",Utah Jazz,Dallas Mavericks
"Sat, Jan 9, 2010 7:30 pm",Philadelphia 76ers,Detroit Pistons
"Sat, Jan 9, 2010 7:30 pm",New York Knicks,Houston Rockets
"Sat, Jan 9, 2010 7:00 pm",Indiana Pacers,Oklahoma City Thunder
"Sat, Jan 9, 2010 7:00 pm",Atlanta Hawks,Orlando Magic
"Sat, Jan 9, 2010 7:00 pm",Denver Nuggets,Sacramento Kings
"Sun, Jan 10, 2010 12:30 pm",Miami Heat,Los Angeles Clippers
"Sun, Jan 10, 2010 6:30 pm",Milwaukee Bucks,Los Angeles Lakers
"Sun, Jan 10, 2010 6:00 pm",Cleveland Cavaliers,Portland Trail Blazers
"Sun, Jan 10, 2010 6:00 pm",New Jersey Nets,San Antonio Spurs
"Sun, Jan 10, 2010 1:00 pm",Boston Celtics,Toronto Raptors
"Sun, Jan 10, 2010 1:00 pm",New Orleans Hornets,Washington Wizards
"Mon, Jan 11, 2010 7:30 pm",Atlanta Hawks,Boston Celtics
"Mon, Jan 11, 2010 7:00 pm",Detroit Pistons,Chicago Bulls
"Mon, Jan 11, 2010 7:00 pm",Minnesota Timberwolves,Denver Nuggets
"Mon, Jan 11, 2010 7:30 pm",Cleveland Cavaliers,Golden State Warriors
"Mon, Jan 11, 2010 7:00 pm",Toronto Raptors,Indiana Pacers
"Mon, Jan 11, 2010 7:00 pm",New York Knicks,Oklahoma City Thunder
"Mon, Jan 11, 2010 7:00 pm",New Orleans Hornets,Philadelphia 76ers
"Mon, Jan 11, 2010 7:00 pm",Milwaukee Bucks,Phoenix Suns
"Mon, Jan 11, 2010 7:00 pm",Miami Heat,Utah Jazz
"Tue, Jan 12, 2010 7:00 pm",Houston Rockets,Charlotte Bobcats
"Tue, Jan 12, 2010 7:00 pm",Los Angeles Clippers,Memphis Grizzlies
"Tue, Jan 12, 2010 7:00 pm",Orlando Magic,Sacramento Kings
"Tue, Jan 12, 2010 7:30 pm",Los Angeles Lakers,San Antonio Spurs
"Tue, Jan 12, 2010 7:00 pm",Detroit Pistons,Washington Wizards
"Wed, Jan 13, 2010 7:00 pm",Washington Wizards,Atlanta Hawks
"Wed, Jan 13, 2010 7:30 pm",Los Angeles Lakers,Dallas Mavericks
"Wed, Jan 13, 2010 7:00 pm",Orlando Magic,Denver Nuggets
"Wed, Jan 13, 2010 7:30 pm",Miami Heat,Golden State Warriors
"Wed, Jan 13, 2010 7:30 pm",Minnesota Timberwolves,Houston Rockets
"Wed, Jan 13, 2010 7:00 pm",Phoenix Suns,Indiana Pacers
"Wed, Jan 13, 2010 7:30 pm",Boston Celtics,New Jersey Nets
"Wed, Jan 13, 2010 7:00 pm",Los Angeles Clippers,New Orleans Hornets
"Wed, Jan 13, 2010 7:00 pm",San Antonio Spurs,Oklahoma City Thunder
"Wed, Jan 13, 2010 7:00 pm",New York Knicks,Philadelphia 76ers
"Wed, Jan 13, 2010 7:00 pm",Milwaukee Bucks,Portland Trail Blazers
"Thu, Jan 14, 2010 8:00 pm",Chicago Bulls,Boston Celtics
"Thu, Jan 14, 2010 8:30 pm",Cleveland Cavaliers,Utah Jazz
"Fri, Jan 15, 2010 8:00 pm",Phoenix Suns,Atlanta Hawks
"Fri, Jan 15, 2010 7:00 pm",San Antonio Spurs,Charlotte Bobcats
"Fri, Jan 15, 2010 7:00 pm",Washington Wizards,Chicago Bulls
"Fri, Jan 15, 2010 7:30 pm",Oklahoma City Thunder,Dallas Mavericks
"Fri, Jan 15, 2010 8:00 pm",New Orleans Hornets,Detroit Pistons
"Fri, Jan 15, 2010 7:30 pm",Milwaukee Bucks,Golden State Warriors
"Fri, Jan 15, 2010 7:30 pm",Miami Heat,Houston Rockets
"Fri, Jan 15, 2010 7:30 pm",Los Angeles Clippers,Los Angeles Lakers
"Fri, Jan 15, 2010 7:00 pm",Minnesota Timberwolves,Memphis Grizzlies
"Fri, Jan 15, 2010 8:00 pm",Indiana Pacers,New Jersey Nets
"Fri, Jan 15, 2010 8:00 pm",Toronto Raptors,New York Knicks
"Fri, Jan 15, 2010 7:00 pm",Sacramento Kings,Philadelphia 76ers
"Fri, Jan 15, 2010 7:30 pm",Orlando Magic,Portland Trail Blazers
"Sat, Jan 16, 2010 7:00 pm",Phoenix Suns,Charlotte Bobcats
"Sat, Jan 16, 2010 7:30 pm",New York Knicks,Detroit Pistons
"Sat, Jan 16, 2010 6:00 pm",New Orleans Hornets,Indiana Pacers
"Sat, Jan 16, 2010 7:30 pm",Cleveland Cavaliers,Los Angeles Clippers
"Sat, Jan 16, 2010 7:00 pm",San Antonio Spurs,Memphis Grizzlies
"Sat, Jan 16, 2010 7:00 pm",Miami Heat,Oklahoma City Thunder
"Sat, Jan 16, 2010 7:00 pm",Milwaukee Bucks,Utah Jazz
"Sat, Jan 16, 2010 7:00 pm",Sacramento Kings,Washington Wizards
"Sun, Jan 17, 2010 7:00 pm",Utah Jazz,Denver Nuggets
"Sun, Jan 17, 2010 12:30 pm",Dallas Mavericks,Toronto Raptors
"Mon, Jan 18, 2010 2:00 pm",Oklahoma City Thunder,Atlanta Hawks
"Mon, Jan 18, 2010 8:00 pm",Dallas Mavericks,Boston Celtics
"Mon, Jan 18, 2010 2:00 pm",Sacramento Kings,Charlotte Bobcats
"Mon, Jan 18, 2010 1:00 pm",Chicago Bulls,Golden State Warriors
"Mon, Jan 18, 2010 2:00 pm",Milwaukee Bucks,Houston Rockets
"Mon, Jan 18, 2010 12:30 pm",New Jersey Nets,Los Angeles Clippers
"Mon, Jan 18, 2010 7:30 pm",Orlando Magic,Los Angeles Lakers
"Mon, Jan 18, 2010 4:30 pm",Phoenix Suns,Memphis Grizzlies
"Mon, Jan 18, 2010 2:30 pm",Philadelphia 76ers,Minnesota Timberwolves
"Mon, Jan 18, 2010 2:30 pm",San Antonio Spurs,New Orleans Hornets
"Mon, Jan 18, 2010 1:00 pm",Detroit Pistons,New York Knicks
"Mon, Jan 18, 2010 1:00 pm",Portland Trail Blazers,Washington Wizards
"Tue, Jan 19, 2010 7:00 pm",Toronto Raptors,Cleveland Cavaliers
"Tue, Jan 19, 2010 7:30 pm",Indiana Pacers,Miami Heat
"Wed, Jan 20, 2010 7:00 pm",Sacramento Kings,Atlanta Hawks
"Wed, Jan 20, 2010 7:00 pm",Miami Heat,Charlotte Bobcats
"Wed, Jan 20, 2010 7:30 pm",Boston Celtics,Detroit Pistons
"Wed, Jan 20, 2010 7:30 pm",Denver Nuggets,Golden State Warriors
"Wed, Jan 20, 2010 7:30 pm",Chicago Bulls,Los Angeles Clippers
"Wed, Jan 20, 2010 7:00 pm",Toronto Raptors,Milwaukee Bucks
"Wed, Jan 20, 2010 7:00 pm",Oklahoma City Thunder,Minnesota Timberwolves
"Wed, Jan 20, 2010 7:00 pm",Memphis Grizzlies,New Orleans Hornets
"Wed, Jan 20, 2010 7:00 pm",Indiana Pacers,Orlando Magic
"Wed, Jan 20, 2010 7:00 pm",Portland Trail Blazers,Philadelphia 76ers
"Wed, Jan 20, 2010 7:00 pm",New Jersey Nets,Phoenix Suns
"Wed, Jan 20, 2010 8:00 pm",Utah Jazz,San Antonio Spurs
"Wed, Jan 20, 2010 7:00 pm",Dallas Mavericks,Washington Wizards
"Thu, Jan 21, 2010 8:00 pm",Los Angeles Lakers,Cleveland Cavaliers
"Thu, Jan 21, 2010 8:30 pm",Los Angeles Clippers,Denver Nuggets
"Fri, Jan 22, 2010 7:30 pm",Charlotte Bobcats,Atlanta Hawks
"Fri, Jan 22, 2010 7:30 pm",Portland Trail Blazers,Boston Celtics
"Fri, Jan 22, 2010 8:00 pm",Indiana Pacers,Detroit Pistons
"Fri, Jan 22, 2010 7:30 pm",New Jersey Nets,Golden State Warriors
"Fri, Jan 22, 2010 7:00 pm",Oklahoma City Thunder,Memphis Grizzlies
"Fri, Jan 22, 2010 7:00 pm",New Orleans Hornets,Minnesota Timberwolves
"Fri, Jan 22, 2010 8:00 pm",Los Angeles Lakers,New York Knicks
"Fri, Jan 22, 2010 7:00 pm",Sacramento Kings,Orlando Magic
"Fri, Jan 22, 2010 7:00 pm",Dallas Mavericks,Philadelphia 76ers
"Fri, Jan 22, 2010 8:30 pm",Chicago Bulls,Phoenix Suns
"Fri, Jan 22, 2010 7:30 pm",Houston Rockets,San Antonio Spurs
"Fri, Jan 22, 2010 7:00 pm",Milwaukee Bucks,Toronto Raptors
"Fri, Jan 22, 2010 7:00 pm",Miami Heat,Washington Wizards
"Sat, Jan 23, 2010 7:00 pm",Orlando Magic,Charlotte Bobcats
"Sat, Jan 23, 2010 7:30 pm",Oklahoma City Thunder,Cleveland Cavaliers
"Sat, Jan 23, 2010 7:00 pm",New Orleans Hornets,Denver Nuggets
"Sat, Jan 23, 2010 7:30 pm",Portland Trail Blazers,Detroit Pistons
"Sat, Jan 23, 2010 7:30 pm",Chicago Bulls,Houston Rockets
"Sat, Jan 23, 2010 7:00 pm",Philadelphia 76ers,Indiana Pacers
"Sat, Jan 23, 2010 7:30 pm",Sacramento Kings,Miami Heat
"Sat, Jan 23, 2010 7:30 pm",Minnesota Timberwolves,Milwaukee Bucks
"Sat, Jan 23, 2010 7:00 pm",Golden State Warriors,Phoenix Suns
"Sat, Jan 23, 2010 7:00 pm",New Jersey Nets,Utah Jazz
"Sun, Jan 24, 2010 1:00 pm",Dallas Mavericks,New York Knicks
"Sun, Jan 24, 2010 6:00 pm",Los Angeles Lakers,Toronto Raptors
"Sun, Jan 24, 2010 1:00 pm",Los Angeles Clippers,Washington Wizards
"Mon, Jan 25, 2010 7:30 pm",Los Angeles Clippers,Boston Celtics
"Mon, Jan 25, 2010 7:00 pm",Charlotte Bobcats,Denver Nuggets
"Mon, Jan 25, 2010 7:30 pm",Atlanta Hawks,Houston Rockets
"Mon, Jan 25, 2010 7:00 pm",Orlando Magic,Memphis Grizzlies
"Mon, Jan 25, 2010 7:30 pm",Cleveland Cavaliers,Miami Heat
"Mon, Jan 25, 2010 7:00 pm",Indiana Pacers,Philadelphia 76ers
"Mon, Jan 25, 2010 7:00 pm",New Orleans Hornets,Portland Trail Blazers
"Mon, Jan 25, 2010 7:30 pm",Chicago Bulls,San Antonio Spurs
"Mon, Jan 25, 2010 7:00 pm",Phoenix Suns,Utah Jazz
"Tue, Jan 26, 2010 7:30 pm",Milwaukee Bucks,Dallas Mavericks
"Tue, Jan 26, 2010 7:30 pm",Minnesota Timberwolves,New York Knicks
"Tue, Jan 26, 2010 7:00 pm",Charlotte Bobcats,Phoenix Suns
"Tue, Jan 26, 2010 7:00 pm",Golden State Warriors,Sacramento Kings
"Tue, Jan 26, 2010 7:00 pm",Los Angeles Lakers,Washington Wizards
"Wed, Jan 27, 2010 7:00 pm",Minnesota Timberwolves,Cleveland Cavaliers
"Wed, Jan 27, 2010 7:30 pm",Memphis Grizzlies,Detroit Pistons
"Wed, Jan 27, 2010 7:30 pm",New Orleans Hornets,Golden State Warriors
"Wed, Jan 27, 2010 7:30 pm",Denver Nuggets,Houston Rockets
"Wed, Jan 27, 2010 7:00 pm",Los Angeles Lakers,Indiana Pacers
"Wed, Jan 27, 2010 7:00 pm",Philadelphia 76ers,Milwaukee Bucks
"Wed, Jan 27, 2010 7:30 pm",Los Angeles Clippers,New Jersey Nets
"Wed, Jan 27, 2010 7:00 pm",Chicago Bulls,Oklahoma City Thunder
"Wed, Jan 27, 2010 7:00 pm",Utah Jazz,Portland Trail Blazers
"Wed, Jan 27, 2010 7:30 pm",Atlanta Hawks,San Antonio Spurs
"Wed, Jan 27, 2010 7:00 pm",Miami Heat,Toronto Raptors
"Thu, Jan 28, 2010 7:30 pm",Toronto Raptors,New York Knicks
"Thu, Jan 28, 2010 8:00 pm",Boston Celtics,Orlando Magic
"Thu, Jan 28, 2010 8:30 pm",Dallas Mavericks,Phoenix Suns
"Fri, Jan 29, 2010 7:30 pm",Boston Celtics,Atlanta Hawks
"Fri, Jan 29, 2010 8:00 pm",Miami Heat,Detroit Pistons
