DateTime,Away,Home
"Sat, Dec 11, 2010 7:00 pm",Indiana Pacers,Atlanta Hawks
"Sat, Dec 11, 2010 7:00 pm",Boston Celtics,Charlotte Bobcats
"Sat, Dec 11, 2010 7:00 pm",Minnesota Timberwolves,Chicago Bulls
"Sat, Dec 11, 2010 7:30 pm",Utah Jazz,Dallas Mavericks
"Sat, Dec 11, 2010 7:30 pm",Toronto Raptors,Detroit Pistons
"Sat, Dec 11, 2010 7:30 pm",Cleveland Cavaliers,Houston Rockets
"Sat, Dec 11, 2010 12:30 pm",Memphis Grizzlies,Los Angeles Clippers
"Sat, Dec 11, 2010 7:00 pm",Miami Heat,Sacramento Kings
"Sun, Dec 12, 2010 6:30 pm",Orlando Magic,Los Angeles Clippers
"Sun, Dec 12, 2010 1:00 pm",Los Angeles Lakers,New Jersey Nets
"Sun, Dec 12, 2010 12:00 pm",Denver Nuggets,New York Knicks
"Sun, Dec 12, 2010 6:00 pm",Cleveland Cavaliers,Oklahoma City Thunder
"Sun, Dec 12, 2010 12:00 pm",New Orleans Hornets,Philadelphia 76ers
"Sun, Dec 12, 2010 2:30 pm",Portland Trail Blazers,San Antonio Spurs
"Mon, Dec 13, 2010 7:00 pm",Indiana Pacers,Chicago Bulls
"Mon, Dec 13, 2010 7:30 pm",Milwaukee Bucks,Dallas Mavericks
"Mon, Dec 13, 2010 7:00 pm",Portland Trail Blazers,Memphis Grizzlies
"Mon, Dec 13, 2010 7:30 pm",New Orleans Hornets,Miami Heat
"Mon, Dec 13, 2010 7:00 pm",Golden State Warriors,Utah Jazz
"Tue, Dec 14, 2010 7:00 pm",Toronto Raptors,Charlotte Bobcats
"Tue, Dec 14, 2010 7:00 pm",Orlando Magic,Denver Nuggets
"Tue, Dec 14, 2010 7:30 pm",Atlanta Hawks,Detroit Pistons
"Tue, Dec 14, 2010 7:30 pm",Minnesota Timberwolves,Golden State Warriors
"Tue, Dec 14, 2010 7:30 pm",Sacramento Kings,Houston Rockets
"Tue, Dec 14, 2010 7:00 pm",Philadelphia 76ers,New Jersey Nets
"Tue, Dec 14, 2010 7:00 pm",Los Angeles Lakers,Washington Wizards
"Wed, Dec 15, 2010 8:30 pm",Portland Trail Blazers,Dallas Mavericks
"Wed, Dec 15, 2010 7:00 pm",Los Angeles Lakers,Indiana Pacers
"Wed, Dec 15, 2010 7:00 pm",Charlotte Bobcats,Memphis Grizzlies
"Wed, Dec 15, 2010 7:30 pm",Cleveland Cavaliers,Miami Heat
"Wed, Dec 15, 2010 7:00 pm",Sacramento Kings,New Orleans Hornets
"Wed, Dec 15, 2010 7:00 pm",Boston Celtics,New York Knicks
"Wed, Dec 15, 2010 7:00 pm",Houston Rockets,Oklahoma City Thunder
"Wed, Dec 15, 2010 7:00 pm",Los Angeles Clippers,Philadelphia 76ers
"Wed, Dec 15, 2010 7:00 pm",Minnesota Timberwolves,Phoenix Suns
"Wed, Dec 15, 2010 7:30 pm",Milwaukee Bucks,San Antonio Spurs
"Wed, Dec 15, 2010 7:00 pm",Chicago Bulls,Toronto Raptors
"Thu, Dec 16, 2010 8:00 pm",Atlanta Hawks,Boston Celtics
"Thu, Dec 16, 2010 8:30 pm",San Antonio Spurs,Denver Nuggets
"Thu, Dec 16, 2010 7:00 pm",Washington Wizards,New Jersey Nets
"Fri, Dec 17, 2010 7:30 pm",Charlotte Bobcats,Atlanta Hawks
"Fri, Dec 17, 2010 8:30 pm",Phoenix Suns,Dallas Mavericks
"Fri, Dec 17, 2010 7:30 pm",Los Angeles Clippers,Detroit Pistons
"Fri, Dec 17, 2010 7:30 pm",Memphis Grizzlies,Houston Rockets
"Fri, Dec 17, 2010 7:00 pm",Cleveland Cavaliers,Indiana Pacers
"Fri, Dec 17, 2010 7:00 pm",Utah Jazz,New Orleans Hornets
"Fri, Dec 17, 2010 7:00 pm",Miami Heat,New York Knicks
"Fri, Dec 17, 2010 7:00 pm",Sacramento Kings,Oklahoma City Thunder
"Fri, Dec 17, 2010 7:00 pm",Los Angeles Lakers,Philadelphia 76ers
"Fri, Dec 17, 2010 7:00 pm",Minnesota Timberwolves,Portland Trail Blazers
"Fri, Dec 17, 2010 7:00 pm",New Jersey Nets,Toronto Raptors
"Sat, Dec 18, 2010 7:00 pm",Los Angeles Clippers,Chicago Bulls
"Sat, Dec 18, 2010 7:30 pm",New York Knicks,Cleveland Cavaliers
"Sat, Dec 18, 2010 7:00 pm",Minnesota Timberwolves,Denver Nuggets
"Sat, Dec 18, 2010 7:30 pm",Utah Jazz,Milwaukee Bucks
"Sat, Dec 18, 2010 7:00 pm",Philadelphia 76ers,Orlando Magic
"Sat, Dec 18, 2010 7:00 pm",Golden State Warriors,Portland Trail Blazers
"Sat, Dec 18, 2010 7:30 pm",Memphis Grizzlies,San Antonio Spurs
"Sat, Dec 18, 2010 7:00 pm",Miami Heat,Washington Wizards
"Sun, Dec 19, 2010 1:00 pm",Indiana Pacers,Boston Celtics
"Sun, Dec 19, 2010 6:00 pm",New Orleans Hornets,Detroit Pistons
"Sun, Dec 19, 2010 1:00 pm",Atlanta Hawks,New Jersey Nets
"Sun, Dec 19, 2010 6:00 pm",Phoenix Suns,Oklahoma City Thunder
"Sun, Dec 19, 2010 3:00 pm",Houston Rockets,Sacramento Kings
"Sun, Dec 19, 2010 1:00 pm",Los Angeles Lakers,Toronto Raptors
"Mon, Dec 20, 2010 7:00 pm",Orlando Magic,Atlanta Hawks
"Mon, Dec 20, 2010 7:00 pm",Utah Jazz,Cleveland Cavaliers
"Mon, Dec 20, 2010 7:30 pm",Houston Rockets,Golden State Warriors
"Mon, Dec 20, 2010 7:00 pm",New Orleans Hornets,Indiana Pacers
"Mon, Dec 20, 2010 7:30 pm",Minnesota Timberwolves,Los Angeles Clippers
"Mon, Dec 20, 2010 7:30 pm",Dallas Mavericks,Miami Heat
"Mon, Dec 20, 2010 7:00 pm",Milwaukee Bucks,Portland Trail Blazers
"Mon, Dec 20, 2010 7:30 pm",Phoenix Suns,San Antonio Spurs
"Mon, Dec 20, 2010 7:00 pm",Charlotte Bobcats,Washington Wizards
"Tue, Dec 21, 2010 7:00 pm",Oklahoma City Thunder,Charlotte Bobcats
"Tue, Dec 21, 2010 7:00 pm",Philadelphia 76ers,Chicago Bulls
"Tue, Dec 21, 2010 7:30 pm",Milwaukee Bucks,Los Angeles Lakers
"Tue, Dec 21, 2010 7:00 pm",New Jersey Nets,Memphis Grizzlies
"Tue, Dec 21, 2010 7:00 pm",Dallas Mavericks,Orlando Magic
"Tue, Dec 21, 2010 7:00 pm",Golden State Warriors,Sacramento Kings
"Wed, Dec 22, 2010 7:00 pm",Cleveland Cavaliers,Atlanta Hawks
"Wed, Dec 22, 2010 7:30 pm",Philadelphia 76ers,Boston Celtics
"Wed, Dec 22, 2010 7:30 pm",Houston Rockets,Los Angeles Clippers
"Wed, Dec 22, 2010 7:00 pm",Utah Jazz,Minnesota Timberwolves
"Wed, Dec 22, 2010 7:00 pm",New Jersey Nets,New Orleans Hornets
"Wed, Dec 22, 2010 7:30 pm",Oklahoma City Thunder,New York Knicks
"Wed, Dec 22, 2010 7:30 pm",Denver Nuggets,San Antonio Spurs
"Wed, Dec 22, 2010 7:00 pm",Detroit Pistons,Toronto Raptors
"Wed, Dec 22, 2010 7:00 pm",Chicago Bulls,Washington Wizards
"Thu, Dec 23, 2010 8:00 pm",San Antonio Spurs,Orlando Magic
"Thu, Dec 23, 2010 8:30 pm",Miami Heat,Phoenix Suns
"Thu, Dec 23, 2010 7:00 pm",Milwaukee Bucks,Sacramento Kings
"Sat, Dec 25, 2010 7:30 pm",Portland Trail Blazers,Golden State Warriors
"Sat, Dec 25, 2010 2:00 pm",Miami Heat,Los Angeles Lakers
"Sat, Dec 25, 2010 12:00 pm",Chicago Bulls,New York Knicks
"Sat, Dec 25, 2010 7:00 pm",Denver Nuggets,Oklahoma City Thunder
"Sat, Dec 25, 2010 2:30 pm",Boston Celtics,Orlando Magic
"Sun, Dec 26, 2010 6:00 pm",Minnesota Timberwolves,Cleveland Cavaliers
"Sun, Dec 26, 2010 6:00 pm",Philadelphia 76ers,Denver Nuggets
"Sun, Dec 26, 2010 6:00 pm",Chicago Bulls,Detroit Pistons
"Sun, Dec 26, 2010 7:00 pm",Memphis Grizzlies,Indiana Pacers
"Sun, Dec 26, 2010 12:00 pm",Phoenix Suns,Los Angeles Clippers
"Sun, Dec 26, 2010 6:00 pm",Atlanta Hawks,New Orleans Hornets
"Sun, Dec 26, 2010 6:00 pm",Washington Wizards,San Antonio Spurs
"Mon, Dec 27, 2010 7:00 pm",Detroit Pistons,Charlotte Bobcats
"Mon, Dec 27, 2010 7:30 pm",Philadelphia 76ers,Golden State Warriors
"Mon, Dec 27, 2010 7:30 pm",Washington Wizards,Houston Rockets
"Mon, Dec 27, 2010 7:00 pm",Toronto Raptors,Memphis Grizzlies
"Mon, Dec 27, 2010 7:00 pm",Atlanta Hawks,Milwaukee Bucks
"Mon, Dec 27, 2010 7:00 pm",New Orleans Hornets,Minnesota Timberwolves
"Mon, Dec 27, 2010 7:00 pm",Orlando Magic,New Jersey Nets
"Mon, Dec 27, 2010 7:00 pm",Dallas Mavericks,Oklahoma City Thunder
"Mon, Dec 27, 2010 7:00 pm",Los Angeles Clippers,Sacramento Kings
"Mon, Dec 27, 2010 7:00 pm",Portland Trail Blazers,Utah Jazz
"Tue, Dec 28, 2010 7:00 pm",Milwaukee Bucks,Chicago Bulls
"Tue, Dec 28, 2010 7:00 pm",Orlando Magic,Cleveland Cavaliers
"Tue, Dec 28, 2010 7:30 pm",Toronto Raptors,Dallas Mavericks
"Tue, Dec 28, 2010 7:00 pm",Portland Trail Blazers,Denver Nuggets
"Tue, Dec 28, 2010 7:00 pm",Boston Celtics,Indiana Pacers
"Tue, Dec 28, 2010 7:30 pm",New York Knicks,Miami Heat
"Tue, Dec 28, 2010 7:30 pm",Los Angeles Lakers,San Antonio Spurs
"Wed, Dec 29, 2010 7:00 pm",Golden State Warriors,Atlanta Hawks
"Wed, Dec 29, 2010 7:00 pm",Cleveland Cavaliers,Charlotte Bobcats
"Wed, Dec 29, 2010 7:30 pm",Boston Celtics,Detroit Pistons
"Wed, Dec 29, 2010 7:30 pm",Miami Heat,Houston Rockets
"Wed, Dec 29, 2010 7:30 pm",Utah Jazz,Los Angeles Clippers
"Wed, Dec 29, 2010 7:00 pm",Denver Nuggets,Minnesota Timberwolves
"Wed, Dec 29, 2010 7:00 pm",Los Angeles Lakers,New Orleans Hornets
"Wed, Dec 29, 2010 7:00 pm",New Jersey Nets,Oklahoma City Thunder
"Wed, Dec 29, 2010 7:00 pm",Philadelphia 76ers,Phoenix Suns
"Wed, Dec 29, 2010 7:00 pm",Memphis Grizzlies,Sacramento Kings
"Wed, Dec 29, 2010 7:00 pm",Indiana Pacers,Washington Wizards
"Thu, Dec 30, 2010 8:30 pm",San Antonio Spurs,Dallas Mavericks
"Thu, Dec 30, 2010 7:00 pm",New York Knicks,Orlando Magic
"Thu, Dec 30, 2010 7:00 pm",Utah Jazz,Portland Trail Blazers
"Fri, Dec 31, 2010 3:00 pm",New Orleans Hornets,Boston Celtics
"Fri, Dec 31, 2010 3:00 pm",Golden State Warriors,Charlotte Bobcats
"Fri, Dec 31, 2010 2:00 pm",New Jersey Nets,Chicago Bulls
"Fri, Dec 31, 2010 6:00 pm",Toronto Raptors,Houston Rockets
"Fri, Dec 31, 2010 3:00 pm",Washington Wizards,Indiana Pacers
"Fri, Dec 31, 2010 7:30 pm",Philadelphia 76ers,Los Angeles Lakers
"Fri, Dec 31, 2010 7:00 pm",Atlanta Hawks,Oklahoma City Thunder
"Fri, Dec 31, 2010 7:00 pm",Detroit Pistons,Phoenix Suns
"Sat, Jan 1, 2011 6:00 pm",Cleveland Cavaliers,Chicago Bulls
"Sat, Jan 1, 2011 7:00 pm",Sacramento Kings,Denver Nuggets
"Sat, Jan 1, 2011 7:30 pm",Golden State Warriors,Miami Heat
"Sat, Jan 1, 2011 8:00 pm",Dallas Mavericks,Milwaukee Bucks
"Sat, Jan 1, 2011 7:00 pm",New Jersey Nets,Minnesota Timberwolves
"Sat, Jan 1, 2011 7:30 pm",Oklahoma City Thunder,San Antonio Spurs
"Sat, Jan 1, 2011 7:00 pm",Memphis Grizzlies,Utah Jazz
"Sat, Jan 1, 2011 7:00 pm",New Orleans Hornets,Washington Wizards
"Sun, Jan 2, 2011 7:00 pm",Dallas Mavericks,Cleveland Cavaliers
"Sun, Jan 2, 2011 12:30 pm",Atlanta Hawks,Los Angeles Clippers
"Sun, Jan 2, 2011 6:30 pm",Memphis Grizzlies,Los Angeles Lakers
"Sun, Jan 2, 2011 1:00 pm",Indiana Pacers,New York Knicks
"Sun, Jan 2, 2011 6:00 pm",Houston Rockets,Portland Trail Blazers
"Sun, Jan 2, 2011 6:00 pm",Phoenix Suns,Sacramento Kings
"Sun, Jan 2, 2011 6:00 pm",Boston Celtics,Toronto Raptors
"Mon, Jan 3, 2011 7:30 pm",Minnesota Timberwolves,Boston Celtics
"Mon, Jan 3, 2011 7:00 pm",Miami Heat,Charlotte Bobcats
"Mon, Jan 3, 2011 7:00 pm",Houston Rockets,Denver Nuggets
"Mon, Jan 3, 2011 7:00 pm",Philadelphia 76ers,New Orleans Hornets
"Mon, Jan 3, 2011 7:00 pm",Golden State Warriors,Orlando Magic
"Mon, Jan 3, 2011 7:00 pm",Detroit Pistons,Utah Jazz
"Tue, Jan 4, 2011 7:00 pm",Toronto Raptors,Chicago Bulls
"Tue, Jan 4, 2011 7:30 pm",Portland Trail Blazers,Dallas Mavericks
"Tue, Jan 4, 2011 7:30 pm",Detroit Pistons,Los Angeles Lakers
"Tue, Jan 4, 2011 7:00 pm",Oklahoma City Thunder,Memphis Grizzlies
"Tue, Jan 4, 2011 7:30 pm",Milwaukee Bucks,Miami Heat
"Tue, Jan 4, 2011 7:30 pm",San Antonio Spurs,New York Knicks
"Tue, Jan 4, 2011 7:00 pm",Atlanta Hawks,Sacramento Kings
"Wed, Jan 5, 2011 7:30 pm",San Antonio Spurs,Boston Celtics
"Wed, Jan 5, 2011 7:00 pm",Toronto Raptors,Cleveland Cavaliers
"Wed, Jan 5, 2011 7:30 pm",Portland Trail Blazers,Houston Rockets
"Wed, Jan 5, 2011 7:30 pm",Denver Nuggets,Los Angeles Clippers
"Wed, Jan 5, 2011 7:00 pm",Charlotte Bobcats,Minnesota Timberwolves
"Wed, Jan 5, 2011 7:00 pm",Chicago Bulls,New Jersey Nets
"Wed, Jan 5, 2011 7:00 pm",Golden State Warriors,New Orleans Hornets
"Wed, Jan 5, 2011 7:00 pm",Milwaukee Bucks,Orlando Magic
"Wed, Jan 5, 2011 7:00 pm",Washington Wizards,Philadelphia 76ers
"Wed, Jan 5, 2011 8:30 pm",Los Angeles Lakers,Phoenix Suns
"Wed, Jan 5, 2011 7:00 pm",Atlanta Hawks,Utah Jazz
"Thu, Jan 6, 2011 7:00 pm",Oklahoma City Thunder,Dallas Mavericks
"Thu, Jan 6, 2011 7:30 pm",Denver Nuggets,Sacramento Kings
"Fri, Jan 7, 2011 7:30 pm",Toronto Raptors,Boston Celtics
"Fri, Jan 7, 2011 7:30 pm",Cleveland Cavaliers,Golden State Warriors
"Fri, Jan 7, 2011 7:00 pm",San Antonio Spurs,Indiana Pacers
"Fri, Jan 7, 2011 7:30 pm",New Orleans Hornets,Los Angeles Lakers
"Fri, Jan 7, 2011 7:00 pm",Utah Jazz,Memphis Grizzlies
"Fri, Jan 7, 2011 7:30 pm",Miami Heat,Milwaukee Bucks
"Fri, Jan 7, 2011 7:00 pm",Portland Trail Blazers,Minnesota Timberwolves
"Fri, Jan 7, 2011 8:00 pm",Houston Rockets,Orlando Magic
"Fri, Jan 7, 2011 7:00 pm",Chicago Bulls,Philadelphia 76ers
"Fri, Jan 7, 2011 8:30 pm",New York Knicks,Phoenix Suns
"Fri, Jan 7, 2011 7:00 pm",New Jersey Nets,Washington Wizards
"Sat, Jan 8, 2011 7:00 pm",Indiana Pacers,Atlanta Hawks
"Sat, Jan 8, 2011 7:00 pm",Washington Wizards,Charlotte Bobcats
"Sat, Jan 8, 2011 7:00 pm",Boston Celtics,Chicago Bulls
"Sat, Jan 8, 2011 7:30 pm",Orlando Magic,Dallas Mavericks
"Sat, Jan 8, 2011 7:30 pm",Philadelphia 76ers,Detroit Pistons
"Sat, Jan 8, 2011 7:30 pm",Utah Jazz,Houston Rockets
"Sat, Jan 8, 2011 7:00 pm",Milwaukee Bucks,New Jersey Nets
"Sat, Jan 8, 2011 7:00 pm",Memphis Grizzlies,Oklahoma City Thunder
"Sun, Jan 9, 2011 7:00 pm",New Orleans Hornets,Denver Nuggets
"Sun, Jan 9, 2011 12:30 pm",Golden State Warriors,Los Angeles Clippers
"Sun, Jan 9, 2011 6:30 pm",New York Knicks,Los Angeles Lakers
"Sun, Jan 9, 2011 6:00 pm",Cleveland Cavaliers,Phoenix Suns
"Sun, Jan 9, 2011 6:00 pm",Miami Heat,Portland Trail Blazers
"Sun, Jan 9, 2011 6:00 pm",Minnesota Timberwolves,San Antonio Spurs
"Sun, Jan 9, 2011 1:00 pm",Sacramento Kings,Toronto Raptors
"Mon, Jan 10, 2011 7:30 pm",Houston Rockets,Boston Celtics
"Mon, Jan 10, 2011 7:00 pm",Memphis Grizzlies,Charlotte Bobcats
"Mon, Jan 10, 2011 7:00 pm",Detroit Pistons,Chicago Bulls
"Tue, Jan 11, 2011 7:00 pm",Phoenix Suns,Denver Nuggets
"Tue, Jan 11, 2011 7:30 pm",Cleveland Cavaliers,Los Angeles Lakers
"Tue, Jan 11, 2011 7:00 pm",San Antonio Spurs,Minnesota Timberwolves
"Tue, Jan 11, 2011 7:00 pm",Indiana Pacers,Philadelphia 76ers
"Tue, Jan 11, 2011 7:00 pm",New York Knicks,Portland Trail Blazers
"Tue, Jan 11, 2011 7:00 pm",Sacramento Kings,Washington Wizards
"Wed, Jan 12, 2011 7:30 pm",Sacramento Kings,Boston Celtics
"Wed, Jan 12, 2011 7:00 pm",Chicago Bulls,Charlotte Bobcats
"Wed, Jan 12, 2011 7:30 pm",Memphis Grizzlies,Detroit Pistons
"Wed, Jan 12, 2011 7:30 pm",Los Angeles Lakers,Golden State Warriors
"Wed, Jan 12, 2011 7:30 pm",Oklahoma City Thunder,Houston Rockets
"Wed, Jan 12, 2011 7:00 pm",Dallas Mavericks,Indiana Pacers
"Wed, Jan 12, 2011 7:30 pm",Miami Heat,Los Angeles Clippers
"Wed, Jan 12, 2011 7:00 pm",San Antonio Spurs,Milwaukee Bucks
"Wed, Jan 12, 2011 7:00 pm",Orlando Magic,New Orleans Hornets
"Wed, Jan 12, 2011 7:00 pm",New Jersey Nets,Phoenix Suns
"Wed, Jan 12, 2011 7:00 pm",Atlanta Hawks,Toronto Raptors
"Wed, Jan 12, 2011 7:00 pm",New York Knicks,Utah Jazz
"Thu, Jan 13, 2011 8:30 pm",Miami Heat,Denver Nuggets
"Thu, Jan 13, 2011 7:00 pm",Washington Wizards,Minnesota Timberwolves
"Thu, Jan 13, 2011 7:00 pm",Orlando Magic,Oklahoma City Thunder
"Fri, Jan 14, 2011 7:30 pm",Charlotte Bobcats,Boston Celtics
"Fri, Jan 14, 2011 7:30 pm",Los Angeles Clippers,Golden State Warriors
"Fri, Jan 14, 2011 7:30 pm",New Orleans Hornets,Houston Rockets
"Fri, Jan 14, 2011 7:00 pm",Chicago Bulls,Indiana Pacers
"Fri, Jan 14, 2011 7:30 pm",New Jersey Nets,Los Angeles Lakers
"Fri, Jan 14, 2011 7:30 pm",Sacramento Kings,New York Knicks
"Fri, Jan 14, 2011 7:00 pm",Milwaukee Bucks,Philadelphia 76ers
"Fri, Jan 14, 2011 8:30 pm",Portland Trail Blazers,Phoenix Suns
"Fri, Jan 14, 2011 7:00 pm",Dallas Mavericks,San Antonio Spurs
"Fri, Jan 14, 2011 7:00 pm",Detroit Pistons,Toronto Raptors
"Fri, Jan 14, 2011 7:00 pm",Cleveland Cavaliers,Utah Jazz
"Sat, Jan 15, 2011 7:00 pm",Houston Rockets,Atlanta Hawks
"Sat, Jan 15, 2011 7:00 pm",New Orleans Hornets,Charlotte Bobcats
"Sat, Jan 15, 2011 7:00 pm",Miami Heat,Chicago Bulls
"Sat, Jan 15, 2011 7:00 pm",Cleveland Cavaliers,Denver Nuggets
"Sat, Jan 15, 2011 7:30 pm",Sacramento Kings,Detroit Pistons
"Sat, Jan 15, 2011 7:00 pm",Dallas Mavericks,Memphis Grizzlies
"Sat, Jan 15, 2011 7:00 pm",Orlando Magic,Minnesota Timberwolves
"Sat, Jan 15, 2011 7:00 pm",New Jersey Nets,Portland Trail Blazers
"Sat, Jan 15, 2011 7:00 pm",Toronto Raptors,Washington Wizards
"Sun, Jan 16, 2011 12:30 pm",Los Angeles Lakers,Los Angeles Clippers
"Sun, Jan 16, 2011 8:00 pm",Denver Nuggets,San Antonio Spurs
"Mon, Jan 17, 2011 4:00 pm",Sacramento Kings,Atlanta Hawks
"Mon, Jan 17, 2011 8:00 pm",Orlando Magic,Boston Celtics
"Mon, Jan 17, 2011 3:30 pm",Dallas Mavericks,Detroit Pistons
"Mon, Jan 17, 2011 1:00 pm",New Jersey Nets,Golden State Warriors
"Mon, Jan 17, 2011 2:00 pm",Milwaukee Bucks,Houston Rockets
"Mon, Jan 17, 2011 12:30 pm",Indiana Pacers,Los Angeles Clippers
"Mon, Jan 17, 2011 7:30 pm",Oklahoma City Thunder,Los Angeles Lakers
"Mon, Jan 17, 2011 12:00 pm",Chicago Bulls,Memphis Grizzlies
"Mon, Jan 17, 2011 2:00 pm",Toronto Raptors,New Orleans Hornets
"Mon, Jan 17, 2011 1:00 pm",Phoenix Suns,New York Knicks
"Mon, Jan 17, 2011 2:00 pm",Charlotte Bobcats,Philadelphia 76ers
"Mon, Jan 17, 2011 7:00 pm",Minnesota Timberwolves,Portland Trail Blazers
"Mon, Jan 17, 2011 1:00 pm",Utah Jazz,Washington Wizards
"Tue, Jan 18, 2011 7:00 pm",Charlotte Bobcats,Chicago Bulls
"Tue, Jan 18, 2011 7:30 pm",Atlanta Hawks,Miami Heat
"Wed, Jan 19, 2011 7:30 pm",Detroit Pistons,Boston Celtics
"Wed, Jan 19, 2011 7:00 pm",Phoenix Suns,Cleveland Cavaliers
"Wed, Jan 19, 2011 8:00 pm",Los Angeles Lakers,Dallas Mavericks
"Wed, Jan 19, 2011 7:00 pm",Oklahoma City Thunder,Denver Nuggets
"Wed, Jan 19, 2011 7:30 pm",Indiana Pacers,Golden State Warriors
"Wed, Jan 19, 2011 7:30 pm",New York Knicks,Houston Rockets
"Wed, Jan 19, 2011 7:30 pm",Minnesota Timberwolves,Los Angeles Clippers
"Wed, Jan 19, 2011 7:00 pm",Washington Wizards,Milwaukee Bucks
"Wed, Jan 19, 2011 7:00 pm",Utah Jazz,New Jersey Nets
"Wed, Jan 19, 2011 7:00 pm",Memphis Grizzlies,New Orleans Hornets
"Wed, Jan 19, 2011 7:00 pm",Philadelphia 76ers,Orlando Magic
"Wed, Jan 19, 2011 7:00 pm",Portland Trail Blazers,Sacramento Kings
"Wed, Jan 19, 2011 7:30 pm",Toronto Raptors,San Antonio Spurs
"Thu, Jan 20, 2011 7:00 pm",Philadelphia 76ers,Charlotte Bobcats
"Thu, Jan 20, 2011 7:00 pm",Dallas Mavericks,Chicago Bulls
"Thu, Jan 20, 2011 7:30 pm",Los Angeles Clippers,Portland Trail Blazers
"Fri, Jan 21, 2011 7:30 pm",New Orleans Hornets,Atlanta Hawks
"Fri, Jan 21, 2011 7:30 pm",Utah Jazz,Boston Celtics
"Fri, Jan 21, 2011 7:30 pm",Milwaukee Bucks,Cleveland Cavaliers
"Fri, Jan 21, 2011 8:30 pm",Los Angeles Lakers,Denver Nuggets
"Fri, Jan 21, 2011 7:30 pm",Sacramento Kings,Golden State Warriors
"Fri, Jan 21, 2011 7:00 pm",Houston Rockets,Memphis Grizzlies
"Fri, Jan 21, 2011 7:00 pm",Detroit Pistons,New Jersey Nets
"Fri, Jan 21, 2011 7:00 pm",Toronto Raptors,Orlando Magic
"Fri, Jan 21, 2011 7:00 pm",New York Knicks,San Antonio Spurs
"Fri, Jan 21, 2011 7:00 pm",Phoenix Suns,Washington Wizards
"Sat, Jan 22, 2011 7:00 pm",Atlanta Hawks,Charlotte Bobcats
"Sat, Jan 22, 2011 7:00 pm",Cleveland Cavaliers,Chicago Bulls
"Sat, Jan 22, 2011 7:30 pm",Phoenix Suns,Detroit Pistons
"Sat, Jan 22, 2011 7:30 pm",Orlando Magic,Houston Rockets
"Sat, Jan 22, 2011 7:30 pm",Golden State Warriors,Los Angeles Clippers
"Sat, Jan 22, 2011 7:30 pm",Toronto Raptors,Miami Heat
"Sat, Jan 22, 2011 7:30 pm",Memphis Grizzlies,Milwaukee Bucks
"Sat, Jan 22, 2011 7:00 pm",Dallas Mavericks,New Jersey Nets
"Sat, Jan 22, 2011 7:00 pm",San Antonio Spurs,New Orleans Hornets
"Sat, Jan 22, 2011 7:00 pm",New York Knicks,Oklahoma City Thunder
"Sat, Jan 22, 2011 7:30 pm",Utah Jazz,Philadelphia 76ers
"Sat, Jan 22, 2011 7:00 pm",Indiana Pacers,Portland Trail Blazers
"Sat, Jan 22, 2011 7:00 pm",Boston Celtics,Washington Wizards
"Sun, Jan 23, 2011 6:00 pm",Indiana Pacers,Denver Nuggets
"Mon, Jan 24, 2011 7:00 pm",Milwaukee Bucks,Chicago Bulls
"Mon, Jan 24, 2011 7:30 pm",San Antonio Spurs,Golden State Warriors
"Mon, Jan 24, 2011 7:00 pm",Houston Rockets,Minnesota Timberwolves
"Mon, Jan 24, 2011 7:00 pm",Cleveland Cavaliers,New Jersey Nets
"Mon, Jan 24, 2011 7:00 pm",Oklahoma City Thunder,New Orleans Hornets
"Mon, Jan 24, 2011 7:30 pm",Washington Wizards,New York Knicks
"Mon, Jan 24, 2011 7:00 pm",Detroit Pistons,Orlando Magic
"Mon, Jan 24, 2011 7:00 pm",Phoenix Suns,Philadelphia 76ers
"Mon, Jan 24, 2011 7:00 pm",Sacramento Kings,Portland Trail Blazers
"Mon, Jan 24, 2011 7:00 pm",Memphis Grizzlies,Toronto Raptors
"Tue, Jan 25, 2011 7:30 pm",Cleveland Cavaliers,Boston Celtics
"Tue, Jan 25, 2011 7:30 pm",Los Angeles Clippers,Dallas Mavericks
"Tue, Jan 25, 2011 7:30 pm",Utah Jazz,Los Angeles Lakers
"Tue, Jan 25, 2011 7:00 pm",Charlotte Bobcats,Sacramento Kings
"Tue, Jan 25, 2011 7:00 pm",Denver Nuggets,Washington Wizards
"Wed, Jan 26, 2011 7:30 pm",Denver Nuggets,Detroit Pistons
"Wed, Jan 26, 2011 7:30 pm",New Orleans Hornets,Golden State Warriors
"Wed, Jan 26, 2011 7:30 pm",Los Angeles Clippers,Houston Rockets
"Wed, Jan 26, 2011 7:00 pm",Orlando Magic,Indiana Pacers
"Wed, Jan 26, 2011 7:00 pm",Atlanta Hawks,Milwaukee Bucks
"Wed, Jan 26, 2011 7:00 pm",Oklahoma City Thunder,Minnesota Timberwolves
"Wed, Jan 26, 2011 7:00 pm",Memphis Grizzlies,New Jersey Nets
"Wed, Jan 26, 2011 7:00 pm",Charlotte Bobcats,Phoenix Suns
"Wed, Jan 26, 2011 7:00 pm",Philadelphia 76ers,Toronto Raptors
"Wed, Jan 26, 2011 7:30 pm",San Antonio Spurs,Utah Jazz
"Thu, Jan 27, 2011 7:30 pm",Houston Rockets,Dallas Mavericks
"Thu, Jan 27, 2011 8:00 pm",Miami Heat,New York Knicks
"Thu, Jan 27, 2011 7:30 pm",Boston Celtics,Portland Trail Blazers
