DateTime,Away,Home
"Fri, Feb 3, 2012 7:00 pm",Miami Heat,Philadelphia 76ers
"Fri, Feb 3, 2012 7:00 pm",Washington Wizards,Toronto Raptors
"Sat, Feb 4, 2012 7:00 pm",Philadelphia 76ers,Atlanta Hawks
"Sat, Feb 4, 2012 7:30 pm",Dallas Mavericks,Cleveland Cavaliers
"Sat, Feb 4, 2012 7:30 pm",New Orleans Hornets,Detroit Pistons
"Sat, Feb 4, 2012 7:00 pm",Orlando Magic,Indiana Pacers
"Sat, Feb 4, 2012 7:30 pm",Chicago Bulls,Milwaukee Bucks
"Sat, Feb 4, 2012 7:00 pm",Houston Rockets,Minnesota Timberwolves
"Sat, Feb 4, 2012 7:30 pm",New Jersey Nets,New York Knicks
"Sat, Feb 4, 2012 7:00 pm",Charlotte Bobcats,Phoenix Suns
"Sat, Feb 4, 2012 7:00 pm",Denver Nuggets,Portland Trail Blazers
"Sat, Feb 4, 2012 7:00 pm",Golden State Warriors,Sacramento Kings
"Sat, Feb 4, 2012 7:30 pm",Oklahoma City Thunder,San Antonio Spurs
"Sat, Feb 4, 2012 7:00 pm",Los Angeles Lakers,Utah Jazz
"Sat, Feb 4, 2012 7:00 pm",Los Angeles Clippers,Washington Wizards
"Sun, Feb 5, 2012 12:00 pm",Memphis Grizzlies,Boston Celtics
"Sun, Feb 5, 2012 1:00 pm",Toronto Raptors,Miami Heat
"Mon, Feb 6, 2012 7:30 pm",Phoenix Suns,Atlanta Hawks
"Mon, Feb 6, 2012 7:00 pm",Houston Rockets,Denver Nuggets
"Mon, Feb 6, 2012 7:00 pm",San Antonio Spurs,Memphis Grizzlies
"Mon, Feb 6, 2012 7:30 pm",Chicago Bulls,New Jersey Nets
"Mon, Feb 6, 2012 7:00 pm",Sacramento Kings,New Orleans Hornets
"Mon, Feb 6, 2012 7:30 pm",Utah Jazz,New York Knicks
"Mon, Feb 6, 2012 7:00 pm",Los Angeles Clippers,Orlando Magic
"Mon, Feb 6, 2012 7:00 pm",Los Angeles Lakers,Philadelphia 76ers
"Mon, Feb 6, 2012 7:00 pm",Oklahoma City Thunder,Portland Trail Blazers
"Mon, Feb 6, 2012 7:00 pm",Toronto Raptors,Washington Wizards
"Tue, Feb 7, 2012 7:30 pm",Charlotte Bobcats,Boston Celtics
"Tue, Feb 7, 2012 7:30 pm",Oklahoma City Thunder,Golden State Warriors
"Tue, Feb 7, 2012 7:00 pm",Utah Jazz,Indiana Pacers
"Tue, Feb 7, 2012 7:30 pm",Cleveland Cavaliers,Miami Heat
"Tue, Feb 7, 2012 7:00 pm",Phoenix Suns,Milwaukee Bucks
"Tue, Feb 7, 2012 7:00 pm",Sacramento Kings,Minnesota Timberwolves
"Wed, Feb 8, 2012 7:30 pm",Indiana Pacers,Atlanta Hawks
"Wed, Feb 8, 2012 7:00 pm",Los Angeles Clippers,Cleveland Cavaliers
"Wed, Feb 8, 2012 7:00 pm",Dallas Mavericks,Denver Nuggets
"Wed, Feb 8, 2012 7:00 pm",Minnesota Timberwolves,Memphis Grizzlies
"Wed, Feb 8, 2012 7:30 pm",Detroit Pistons,New Jersey Nets
"Wed, Feb 8, 2012 7:00 pm",Chicago Bulls,New Orleans Hornets
"Wed, Feb 8, 2012 7:00 pm",Miami Heat,Orlando Magic
"Wed, Feb 8, 2012 7:00 pm",San Antonio Spurs,Philadelphia 76ers
"Wed, Feb 8, 2012 7:00 pm",Houston Rockets,Portland Trail Blazers
"Wed, Feb 8, 2012 7:00 pm",Milwaukee Bucks,Toronto Raptors
"Wed, Feb 8, 2012 7:00 pm",New York Knicks,Washington Wizards
"Thu, Feb 9, 2012 8:00 pm",Los Angeles Lakers,Boston Celtics
"Thu, Feb 9, 2012 7:00 pm",Golden State Warriors,Denver Nuggets
"Thu, Feb 9, 2012 7:00 pm",Houston Rockets,Phoenix Suns
"Thu, Feb 9, 2012 7:30 pm",Oklahoma City Thunder,Sacramento Kings
"Fri, Feb 10, 2012 7:00 pm",Chicago Bulls,Charlotte Bobcats
"Fri, Feb 10, 2012 7:30 pm",Milwaukee Bucks,Cleveland Cavaliers
"Fri, Feb 10, 2012 7:30 pm",New Jersey Nets,Detroit Pistons
"Fri, Feb 10, 2012 7:00 pm",Indiana Pacers,Memphis Grizzlies
"Fri, Feb 10, 2012 7:00 pm",Dallas Mavericks,Minnesota Timberwolves
"Fri, Feb 10, 2012 7:00 pm",Portland Trail Blazers,New Orleans Hornets
"Fri, Feb 10, 2012 8:00 pm",Los Angeles Lakers,New York Knicks
"Fri, Feb 10, 2012 7:00 pm",Atlanta Hawks,Orlando Magic
"Fri, Feb 10, 2012 7:00 pm",Los Angeles Clippers,Philadelphia 76ers
"Fri, Feb 10, 2012 7:00 pm",Boston Celtics,Toronto Raptors
"Fri, Feb 10, 2012 8:30 pm",Oklahoma City Thunder,Utah Jazz
"Fri, Feb 10, 2012 7:00 pm",Miami Heat,Washington Wizards
"Sat, Feb 11, 2012 7:00 pm",Los Angeles Clippers,Charlotte Bobcats
"Sat, Feb 11, 2012 7:30 pm",Philadelphia 76ers,Cleveland Cavaliers
"Sat, Feb 11, 2012 7:30 pm",Portland Trail Blazers,Dallas Mavericks
"Sat, Feb 11, 2012 7:00 pm",Denver Nuggets,Indiana Pacers
"Sat, Feb 11, 2012 8:00 pm",Orlando Magic,Milwaukee Bucks
"Sat, Feb 11, 2012 7:00 pm",New York Knicks,Minnesota Timberwolves
"Sat, Feb 11, 2012 8:00 pm",San Antonio Spurs,New Jersey Nets
"Sat, Feb 11, 2012 7:00 pm",Phoenix Suns,Sacramento Kings
"Sun, Feb 12, 2012 7:00 pm",Miami Heat,Atlanta Hawks
"Sun, Feb 12, 2012 3:30 pm",Chicago Bulls,Boston Celtics
"Sun, Feb 12, 2012 6:00 pm",Washington Wizards,Detroit Pistons
"Sun, Feb 12, 2012 6:00 pm",Houston Rockets,Golden State Warriors
"Sun, Feb 12, 2012 8:30 pm",Utah Jazz,Memphis Grizzlies
"Sun, Feb 12, 2012 1:00 pm",Los Angeles Lakers,Toronto Raptors
"Mon, Feb 13, 2012 7:00 pm",Philadelphia 76ers,Charlotte Bobcats
"Mon, Feb 13, 2012 7:30 pm",Los Angeles Clippers,Dallas Mavericks
"Mon, Feb 13, 2012 7:30 pm",Phoenix Suns,Golden State Warriors
"Mon, Feb 13, 2012 7:00 pm",Miami Heat,Milwaukee Bucks
"Mon, Feb 13, 2012 7:00 pm",Utah Jazz,New Orleans Hornets
"Mon, Feb 13, 2012 7:00 pm",Minnesota Timberwolves,Orlando Magic
"Tue, Feb 14, 2012 7:00 pm",Sacramento Kings,Chicago Bulls
"Tue, Feb 14, 2012 7:00 pm",Phoenix Suns,Denver Nuggets
"Tue, Feb 14, 2012 7:30 pm",San Antonio Spurs,Detroit Pistons
"Tue, Feb 14, 2012 7:00 pm",Miami Heat,Indiana Pacers
"Tue, Feb 14, 2012 7:30 pm",Atlanta Hawks,Los Angeles Lakers
"Tue, Feb 14, 2012 7:00 pm",Houston Rockets,Memphis Grizzlies
"Tue, Feb 14, 2012 7:00 pm",Utah Jazz,Oklahoma City Thunder
"Tue, Feb 14, 2012 7:00 pm",Washington Wizards,Portland Trail Blazers
"Tue, Feb 14, 2012 7:00 pm",New York Knicks,Toronto Raptors
"Wed, Feb 15, 2012 7:30 pm",Detroit Pistons,Boston Celtics
"Wed, Feb 15, 2012 7:30 pm",Indiana Pacers,Cleveland Cavaliers
"Wed, Feb 15, 2012 7:30 pm",Denver Nuggets,Dallas Mavericks
"Wed, Feb 15, 2012 7:00 pm",Portland Trail Blazers,Golden State Warriors
"Wed, Feb 15, 2012 7:00 pm",Oklahoma City Thunder,Houston Rockets
"Wed, Feb 15, 2012 7:30 pm",Washington Wizards,Los Angeles Clippers
"Wed, Feb 15, 2012 7:00 pm",New Orleans Hornets,Milwaukee Bucks
"Wed, Feb 15, 2012 7:00 pm",Charlotte Bobcats,Minnesota Timberwolves
"Wed, Feb 15, 2012 7:30 pm",Memphis Grizzlies,New Jersey Nets
"Wed, Feb 15, 2012 7:30 pm",Sacramento Kings,New York Knicks
"Wed, Feb 15, 2012 7:00 pm",Philadelphia 76ers,Orlando Magic
"Wed, Feb 15, 2012 7:00 pm",Atlanta Hawks,Phoenix Suns
"Wed, Feb 15, 2012 7:00 pm",San Antonio Spurs,Toronto Raptors
"Thu, Feb 16, 2012 7:00 pm",Boston Celtics,Chicago Bulls
"Thu, Feb 16, 2012 7:00 pm",New Jersey Nets,Indiana Pacers
"Thu, Feb 16, 2012 7:30 pm",Los Angeles Clippers,Portland Trail Blazers
"Fri, Feb 17, 2012 7:30 pm",Miami Heat,Cleveland Cavaliers
"Fri, Feb 17, 2012 7:30 pm",Sacramento Kings,Detroit Pistons
"Fri, Feb 17, 2012 7:00 pm",Minnesota Timberwolves,Houston Rockets
"Fri, Feb 17, 2012 7:30 pm",Phoenix Suns,Los Angeles Lakers
"Fri, Feb 17, 2012 7:00 pm",Denver Nuggets,Memphis Grizzlies
"Fri, Feb 17, 2012 8:00 pm",New Orleans Hornets,New York Knicks
"Fri, Feb 17, 2012 7:00 pm",Golden State Warriors,Oklahoma City Thunder
"Fri, Feb 17, 2012 7:00 pm",Milwaukee Bucks,Orlando Magic
"Fri, Feb 17, 2012 8:00 pm",Dallas Mavericks,Philadelphia 76ers
"Fri, Feb 17, 2012 7:00 pm",Charlotte Bobcats,Toronto Raptors
"Fri, Feb 17, 2012 7:00 pm",Washington Wizards,Utah Jazz
"Sat, Feb 18, 2012 3:00 pm",New Jersey Nets,Chicago Bulls
"Sat, Feb 18, 2012 12:30 pm",San Antonio Spurs,Los Angeles Clippers
"Sat, Feb 18, 2012 7:00 pm",Golden State Warriors,Memphis Grizzlies
"Sat, Feb 18, 2012 7:00 pm",Atlanta Hawks,Portland Trail Blazers
"Sun, Feb 19, 2012 6:00 pm",Sacramento Kings,Cleveland Cavaliers
"Sun, Feb 19, 2012 6:00 pm",Boston Celtics,Detroit Pistons
"Sun, Feb 19, 2012 6:00 pm",Utah Jazz,Houston Rockets
"Sun, Feb 19, 2012 6:00 pm",Charlotte Bobcats,Indiana Pacers
"Sun, Feb 19, 2012 3:30 pm",Orlando Magic,Miami Heat
"Sun, Feb 19, 2012 6:00 pm",Philadelphia 76ers,Minnesota Timberwolves
"Sun, Feb 19, 2012 7:00 pm",Milwaukee Bucks,New Jersey Nets
"Sun, Feb 19, 2012 1:00 pm",Dallas Mavericks,New York Knicks
"Sun, Feb 19, 2012 7:00 pm",Denver Nuggets,Oklahoma City Thunder
"Sun, Feb 19, 2012 6:00 pm",Los Angeles Lakers,Phoenix Suns
"Mon, Feb 20, 2012 3:00 pm",Atlanta Hawks,Chicago Bulls
"Mon, Feb 20, 2012 7:00 pm",Boston Celtics,Dallas Mavericks
"Mon, Feb 20, 2012 7:00 pm",Minnesota Timberwolves,Denver Nuggets
"Mon, Feb 20, 2012 7:30 pm",Los Angeles Clippers,Golden State Warriors
"Mon, Feb 20, 2012 7:00 pm",Memphis Grizzlies,Houston Rockets
"Mon, Feb 20, 2012 7:30 pm",Portland Trail Blazers,Los Angeles Lakers
"Mon, Feb 20, 2012 7:00 pm",Orlando Magic,Milwaukee Bucks
"Mon, Feb 20, 2012 7:30 pm",New Jersey Nets,New York Knicks
"Mon, Feb 20, 2012 7:00 pm",New Orleans Hornets,Oklahoma City Thunder
"Mon, Feb 20, 2012 7:00 pm",Washington Wizards,Phoenix Suns
"Mon, Feb 20, 2012 7:00 pm",San Antonio Spurs,Utah Jazz
"Tue, Feb 21, 2012 7:00 pm",Detroit Pistons,Cleveland Cavaliers
"Tue, Feb 21, 2012 7:00 pm",New Orleans Hornets,Indiana Pacers
"Tue, Feb 21, 2012 7:00 pm",Philadelphia 76ers,Memphis Grizzlies
"Tue, Feb 21, 2012 7:30 pm",Sacramento Kings,Miami Heat
"Tue, Feb 21, 2012 7:00 pm",San Antonio Spurs,Portland Trail Blazers
"Wed, Feb 22, 2012 7:00 pm",Indiana Pacers,Charlotte Bobcats
"Wed, Feb 22, 2012 7:00 pm",Milwaukee Bucks,Chicago Bulls
"Wed, Feb 22, 2012 7:00 pm",New Orleans Hornets,Cleveland Cavaliers
"Wed, Feb 22, 2012 8:30 pm",Los Angeles Lakers,Dallas Mavericks
"Wed, Feb 22, 2012 7:00 pm",Philadelphia 76ers,Houston Rockets
"Wed, Feb 22, 2012 7:30 pm",Denver Nuggets,Los Angeles Clippers
"Wed, Feb 22, 2012 7:00 pm",Utah Jazz,Minnesota Timberwolves
"Wed, Feb 22, 2012 7:30 pm",Orlando Magic,New Jersey Nets
"Wed, Feb 22, 2012 7:30 pm",Atlanta Hawks,New York Knicks
"Wed, Feb 22, 2012 6:00 pm",Boston Celtics,Oklahoma City Thunder
"Wed, Feb 22, 2012 7:00 pm",Golden State Warriors,Phoenix Suns
"Wed, Feb 22, 2012 7:00 pm",Detroit Pistons,Toronto Raptors
"Wed, Feb 22, 2012 7:00 pm",Sacramento Kings,Washington Wizards
"Thu, Feb 23, 2012 7:30 pm",Orlando Magic,Atlanta Hawks
"Thu, Feb 23, 2012 7:00 pm",San Antonio Spurs,Denver Nuggets
"Thu, Feb 23, 2012 7:00 pm",New York Knicks,Miami Heat
"Thu, Feb 23, 2012 8:30 pm",Los Angeles Lakers,Oklahoma City Thunder
"Tue, Feb 28, 2012 7:00 pm",New Orleans Hornets,Chicago Bulls
"Tue, Feb 28, 2012 7:00 pm",Boston Celtics,Cleveland Cavaliers
"Tue, Feb 28, 2012 7:30 pm",New Jersey Nets,Dallas Mavericks
"Tue, Feb 28, 2012 7:30 pm",Philadelphia 76ers,Detroit Pistons
"Tue, Feb 28, 2012 7:00 pm",Toronto Raptors,Houston Rockets
"Tue, Feb 28, 2012 7:00 pm",Golden State Warriors,Indiana Pacers
"Tue, Feb 28, 2012 7:30 pm",Minnesota Timberwolves,Los Angeles Clippers
"Tue, Feb 28, 2012 7:00 pm",Washington Wizards,Milwaukee Bucks
"Tue, Feb 28, 2012 7:00 pm",Utah Jazz,Sacramento Kings
"Wed, Feb 29, 2012 7:30 pm",Golden State Warriors,Atlanta Hawks
"Wed, Feb 29, 2012 7:30 pm",Milwaukee Bucks,Boston Celtics
"Wed, Feb 29, 2012 7:00 pm",Portland Trail Blazers,Denver Nuggets
"Wed, Feb 29, 2012 7:30 pm",Charlotte Bobcats,Detroit Pistons
"Wed, Feb 29, 2012 7:30 pm",Minnesota Timberwolves,Los Angeles Lakers
"Wed, Feb 29, 2012 7:00 pm",Dallas Mavericks,Memphis Grizzlies
"Wed, Feb 29, 2012 7:00 pm",Toronto Raptors,New Orleans Hornets
"Wed, Feb 29, 2012 7:30 pm",Cleveland Cavaliers,New York Knicks
"Wed, Feb 29, 2012 7:00 pm",Oklahoma City Thunder,Philadelphia 76ers
"Wed, Feb 29, 2012 8:00 pm",Chicago Bulls,San Antonio Spurs
"Wed, Feb 29, 2012 7:00 pm",Houston Rockets,Utah Jazz
"Wed, Feb 29, 2012 7:00 pm",Orlando Magic,Washington Wizards
"Thu, Mar 1, 2012 8:00 pm",Oklahoma City Thunder,Orlando Magic
"Thu, Mar 1, 2012 7:00 pm",Minnesota Timberwolves,Phoenix Suns
"Thu, Mar 1, 2012 7:30 pm",Miami Heat,Portland Trail Blazers
"Thu, Mar 1, 2012 7:00 pm",Los Angeles Clippers,Sacramento Kings
"Fri, Mar 2, 2012 7:30 pm",Milwaukee Bucks,Atlanta Hawks
"Fri, Mar 2, 2012 7:30 pm",New Jersey Nets,Boston Celtics
"Fri, Mar 2, 2012 7:30 pm",Chicago Bulls,Cleveland Cavaliers
"Fri, Mar 2, 2012 7:00 pm",Denver Nuggets,Houston Rockets
"Fri, Mar 2, 2012 7:30 pm",Sacramento Kings,Los Angeles Lakers
"Fri, Mar 2, 2012 7:00 pm",Dallas Mavericks,New Orleans Hornets
"Fri, Mar 2, 2012 8:00 pm",Golden State Warriors,Philadelphia 76ers
"Fri, Mar 2, 2012 8:30 pm",Los Angeles Clippers,Phoenix Suns
"Fri, Mar 2, 2012 7:30 pm",Charlotte Bobcats,San Antonio Spurs
"Fri, Mar 2, 2012 7:00 pm",Memphis Grizzlies,Toronto Raptors
"Fri, Mar 2, 2012 7:00 pm",Miami Heat,Utah Jazz
"Sat, Mar 3, 2012 7:00 pm",Oklahoma City Thunder,Atlanta Hawks
"Sat, Mar 3, 2012 7:30 pm",Utah Jazz,Dallas Mavericks
"Sat, Mar 3, 2012 7:00 pm",Detroit Pistons,Memphis Grizzlies
"Sat, Mar 3, 2012 7:00 pm",Indiana Pacers,New Orleans Hornets
"Sat, Mar 3, 2012 7:00 pm",Milwaukee Bucks,Orlando Magic
"Sat, Mar 3, 2012 7:00 pm",Minnesota Timberwolves,Portland Trail Blazers
"Sat, Mar 3, 2012 7:00 pm",Cleveland Cavaliers,Washington Wizards
"Sun, Mar 4, 2012 1:00 pm",New York Knicks,Boston Celtics
"Sun, Mar 4, 2012 6:00 pm",New Jersey Nets,Charlotte Bobcats
"Sun, Mar 4, 2012 6:00 pm",Los Angeles Clippers,Houston Rockets
"Sun, Mar 4, 2012 12:30 pm",Miami Heat,Los Angeles Lakers
"Sun, Mar 4, 2012 7:00 pm",Chicago Bulls,Philadelphia 76ers
"Sun, Mar 4, 2012 6:00 pm",Sacramento Kings,Phoenix Suns
"Sun, Mar 4, 2012 8:30 pm",Denver Nuggets,San Antonio Spurs
"Sun, Mar 4, 2012 6:00 pm",Golden State Warriors,Toronto Raptors
"Mon, Mar 5, 2012 7:00 pm",Indiana Pacers,Chicago Bulls
"Mon, Mar 5, 2012 7:00 pm",Utah Jazz,Cleveland Cavaliers
"Mon, Mar 5, 2012 7:00 pm",Sacramento Kings,Denver Nuggets
"Mon, Mar 5, 2012 7:00 pm",Philadelphia 76ers,Milwaukee Bucks
"Mon, Mar 5, 2012 7:00 pm",Los Angeles Clippers,Minnesota Timberwolves
"Mon, Mar 5, 2012 7:00 pm",Dallas Mavericks,Oklahoma City Thunder
"Mon, Mar 5, 2012 7:00 pm",New Orleans Hornets,Portland Trail Blazers
"Mon, Mar 5, 2012 7:00 pm",Orlando Magic,Toronto Raptors
"Mon, Mar 5, 2012 7:00 pm",Golden State Warriors,Washington Wizards
"Tue, Mar 6, 2012 7:30 pm",Houston Rockets,Boston Celtics
"Tue, Mar 6, 2012 7:00 pm",Orlando Magic,Charlotte Bobcats
"Tue, Mar 6, 2012 7:30 pm",New York Knicks,Dallas Mavericks
"Tue, Mar 6, 2012 7:30 pm",Los Angeles Lakers,Detroit Pistons
"Tue, Mar 6, 2012 7:00 pm",Atlanta Hawks,Indiana Pacers
"Tue, Mar 6, 2012 7:30 pm",New Jersey Nets,Miami Heat
"Wed, Mar 7, 2012 7:00 pm",Utah Jazz,Charlotte Bobcats
"Wed, Mar 7, 2012 7:00 pm",Cleveland Cavaliers,Denver Nuggets
"Wed, Mar 7, 2012 7:30 pm",Memphis Grizzlies,Golden State Warriors
"Wed, Mar 7, 2012 7:30 pm",Atlanta Hawks,Miami Heat
"Wed, Mar 7, 2012 7:00 pm",Chicago Bulls,Milwaukee Bucks
"Wed, Mar 7, 2012 7:00 pm",Portland Trail Blazers,Minnesota Timberwolves
"Wed, Mar 7, 2012 8:00 pm",Los Angeles Clippers,New Jersey Nets
"Wed, Mar 7, 2012 7:00 pm",Phoenix Suns,Oklahoma City Thunder
"Wed, Mar 7, 2012 7:00 pm",Boston Celtics,Philadelphia 76ers
"Wed, Mar 7, 2012 7:00 pm",New Orleans Hornets,Sacramento Kings
"Wed, Mar 7, 2012 7:30 pm",New York Knicks,San Antonio Spurs
"Wed, Mar 7, 2012 7:00 pm",Houston Rockets,Toronto Raptors
"Wed, Mar 7, 2012 7:00 pm",Los Angeles Lakers,Washington Wizards
"Thu, Mar 8, 2012 7:00 pm",Orlando Magic,Chicago Bulls
"Thu, Mar 8, 2012 8:30 pm",Dallas Mavericks,Phoenix Suns
"Fri, Mar 9, 2012 7:30 pm",Portland Trail Blazers,Boston Celtics
"Fri, Mar 9, 2012 7:00 pm",New Jersey Nets,Charlotte Bobcats
"Fri, Mar 9, 2012 7:00 pm",New Orleans Hornets,Denver Nuggets
"Fri, Mar 9, 2012 7:30 pm",Atlanta Hawks,Detroit Pistons
"Fri, Mar 9, 2012 7:30 pm",New York Knicks,Milwaukee Bucks
"Fri, Mar 9, 2012 7:00 pm",Los Angeles Lakers,Minnesota Timberwolves
"Fri, Mar 9, 2012 7:00 pm",Cleveland Cavaliers,Oklahoma City Thunder
"Fri, Mar 9, 2012 7:00 pm",Utah Jazz,Philadelphia 76ers
"Fri, Mar 9, 2012 7:00 pm",Dallas Mavericks,Sacramento Kings
"Fri, Mar 9, 2012 7:30 pm",Los Angeles Clippers,San Antonio Spurs
"Sat, Mar 10, 2012 7:00 pm",Utah Jazz,Chicago Bulls
"Sat, Mar 10, 2012 7:30 pm",Toronto Raptors,Detroit Pistons
"Sat, Mar 10, 2012 7:30 pm",Dallas Mavericks,Golden State Warriors
"Sat, Mar 10, 2012 7:30 pm",Indiana Pacers,Miami Heat
"Sat, Mar 10, 2012 7:00 pm",New Orleans Hornets,Minnesota Timberwolves
"Sat, Mar 10, 2012 8:00 pm",Houston Rockets,New Jersey Nets
"Sat, Mar 10, 2012 7:00 pm",Charlotte Bobcats,Oklahoma City Thunder
"Sat, Mar 10, 2012 7:00 pm",Memphis Grizzlies,Phoenix Suns
"Sat, Mar 10, 2012 7:00 pm",Portland Trail Blazers,Washington Wizards
"Sun, Mar 11, 2012 6:00 pm",Houston Rockets,Cleveland Cavaliers
"Sun, Mar 11, 2012 6:00 pm",Memphis Grizzlies,Denver Nuggets
"Sun, Mar 11, 2012 6:30 pm",Golden State Warriors,Los Angeles Clippers
"Sun, Mar 11, 2012 12:30 pm",Boston Celtics,Los Angeles Lakers
"Sun, Mar 11, 2012 12:00 pm",Philadelphia 76ers,New York Knicks
"Sun, Mar 11, 2012 6:00 pm",Indiana Pacers,Orlando Magic
"Sun, Mar 11, 2012 6:00 pm",Atlanta Hawks,Sacramento Kings
"Sun, Mar 11, 2012 6:00 pm",Milwaukee Bucks,Toronto Raptors
"Mon, Mar 12, 2012 7:00 pm",New York Knicks,Chicago Bulls
"Mon, Mar 12, 2012 7:30 pm",Boston Celtics,Los Angeles Clippers
"Mon, Mar 12, 2012 7:30 pm",Milwaukee Bucks,New Jersey Nets
"Mon, Mar 12, 2012 7:00 pm",Charlotte Bobcats,New Orleans Hornets
"Mon, Mar 12, 2012 7:00 pm",Minnesota Timberwolves,Phoenix Suns
"Mon, Mar 12, 2012 7:30 pm",Washington Wizards,San Antonio Spurs
"Mon, Mar 12, 2012 7:00 pm",Detroit Pistons,Utah Jazz
"Tue, Mar 13, 2012 7:00 pm",Toronto Raptors,Cleveland Cavaliers
"Tue, Mar 13, 2012 7:30 pm",Washington Wizards,Dallas Mavericks
"Tue, Mar 13, 2012 7:00 pm",Atlanta Hawks,Denver Nuggets
"Tue, Mar 13, 2012 7:00 pm",Portland Trail Blazers,Indiana Pacers
"Tue, Mar 13, 2012 7:00 pm",Los Angeles Lakers,Memphis Grizzlies
"Tue, Mar 13, 2012 7:00 pm",Houston Rockets,Oklahoma City Thunder
"Tue, Mar 13, 2012 7:00 pm",Miami Heat,Orlando Magic
"Tue, Mar 13, 2012 7:00 pm",Golden State Warriors,Sacramento Kings
"Wed, Mar 14, 2012 8:30 pm",Miami Heat,Chicago Bulls
"Wed, Mar 14, 2012 7:30 pm",Boston Celtics,Golden State Warriors
"Wed, Mar 14, 2012 7:00 pm",Charlotte Bobcats,Houston Rockets
"Wed, Mar 14, 2012 7:00 pm",Philadelphia 76ers,Indiana Pacers
"Wed, Mar 14, 2012 7:30 pm",Atlanta Hawks,Los Angeles Clippers
"Wed, Mar 14, 2012 7:00 pm",Cleveland Cavaliers,Milwaukee Bucks
"Wed, Mar 14, 2012 7:30 pm",Toronto Raptors,New Jersey Nets
"Wed, Mar 14, 2012 7:00 pm",Los Angeles Lakers,New Orleans Hornets
"Wed, Mar 14, 2012 7:30 pm",Portland Trail Blazers,New York Knicks
"Wed, Mar 14, 2012 7:30 pm",Utah Jazz,Phoenix Suns
"Wed, Mar 14, 2012 7:00 pm",Detroit Pistons,Sacramento Kings
"Wed, Mar 14, 2012 7:30 pm",Orlando Magic,San Antonio Spurs
"Thu, Mar 15, 2012 7:30 pm",Charlotte Bobcats,Dallas Mavericks
"Thu, Mar 15, 2012 7:00 pm",Oklahoma City Thunder,Denver Nuggets
"Thu, Mar 15, 2012 7:30 pm",Phoenix Suns,Los Angeles Clippers
"Thu, Mar 15, 2012 7:00 pm",Washington Wizards,New Orleans Hornets
"Thu, Mar 15, 2012 7:00 pm",Minnesota Timberwolves,Utah Jazz
"Fri, Mar 16, 2012 7:30 pm",Washington Wizards,Atlanta Hawks
"Fri, Mar 16, 2012 7:00 pm",Portland Trail Blazers,Chicago Bulls
"Fri, Mar 16, 2012 7:30 pm",Milwaukee Bucks,Golden State Warriors
"Fri, Mar 16, 2012 7:30 pm",Minnesota Timberwolves,Los Angeles Lakers
"Fri, Mar 16, 2012 7:00 pm",Toronto Raptors,Memphis Grizzlies
"Fri, Mar 16, 2012 7:30 pm",Indiana Pacers,New York Knicks
"Fri, Mar 16, 2012 8:30 pm",San Antonio Spurs,Oklahoma City Thunder
"Fri, Mar 16, 2012 7:00 pm",New Jersey Nets,Orlando Magic
"Fri, Mar 16, 2012 7:00 pm",Miami Heat,Philadelphia 76ers
"Fri, Mar 16, 2012 7:00 pm",Detroit Pistons,Phoenix Suns
"Fri, Mar 16, 2012 7:00 pm",Boston Celtics,Sacramento Kings
"Sat, Mar 17, 2012 7:00 pm",Toronto Raptors,Charlotte Bobcats
"Sat, Mar 17, 2012 7:00 pm",Philadelphia 76ers,Chicago Bulls
"Sat, Mar 17, 2012 8:00 pm",San Antonio Spurs,Dallas Mavericks
"Sat, Mar 17, 2012 7:00 pm",Boston Celtics,Denver Nuggets
"Sat, Mar 17, 2012 7:00 pm",New York Knicks,Indiana Pacers
"Sat, Mar 17, 2012 12:30 pm",Houston Rockets,Los Angeles Clippers
"Sat, Mar 17, 2012 8:00 pm",New Orleans Hornets,New Jersey Nets
"Sat, Mar 17, 2012 7:00 pm",Golden State Warriors,Utah Jazz
"Sun, Mar 18, 2012 3:00 pm",Atlanta Hawks,Cleveland Cavaliers
"Sun, Mar 18, 2012 12:30 pm",Detroit Pistons,Los Angeles Clippers
"Sun, Mar 18, 2012 6:30 pm",Utah Jazz,Los Angeles Lakers
"Sun, Mar 18, 2012 5:00 pm",Washington Wizards,Memphis Grizzlies
"Sun, Mar 18, 2012 7:00 pm",Orlando Magic,Miami Heat
"Sun, Mar 18, 2012 8:30 pm",Portland Trail Blazers,Oklahoma City Thunder
"Sun, Mar 18, 2012 6:00 pm",Houston Rockets,Phoenix Suns
"Sun, Mar 18, 2012 3:00 pm",Minnesota Timberwolves,Sacramento Kings
"Mon, Mar 19, 2012 7:30 pm",Boston Celtics,Atlanta Hawks
"Mon, Mar 19, 2012 7:00 pm",Philadelphia 76ers,Charlotte Bobcats
"Mon, Mar 19, 2012 8:30 pm",Dallas Mavericks,Denver Nuggets
"Mon, Mar 19, 2012 7:30 pm",Minnesota Timberwolves,Golden State Warriors
"Mon, Mar 19, 2012 7:30 pm",Cleveland Cavaliers,New Jersey Nets
"Mon, Mar 19, 2012 8:00 pm",Chicago Bulls,Orlando Magic
"Tue, Mar 20, 2012 7:00 pm",Los Angeles Lakers,Houston Rockets
"Tue, Mar 20, 2012 7:00 pm",Los Angeles Clippers,Indiana Pacers
"Tue, Mar 20, 2012 7:30 pm",Phoenix Suns,Miami Heat
