DateTime,Away,Home
"Sat, Dec 15, 2012 7:30 pm",Indiana Pacers,Detroit Pistons
"Sat, Dec 15, 2012 7:30 pm",Washington Wizards,Miami Heat
"Sat, Dec 15, 2012 7:30 pm",Los Angeles Clippers,Milwaukee Bucks
"Sat, Dec 15, 2012 7:00 pm",Dallas Mavericks,Minnesota Timberwolves
"Sat, Dec 15, 2012 7:30 pm",Cleveland Cavaliers,New York Knicks
"Sat, Dec 15, 2012 7:30 pm",Boston Celtics,San Antonio Spurs
"Sat, Dec 15, 2012 7:00 pm",Memphis Grizzlies,Utah Jazz
"Sun, Dec 16, 2012 6:00 pm",Los Angeles Lakers,Philadelphia 76ers
"Sun, Dec 16, 2012 6:00 pm",New Orleans Hornets,Portland Trail Blazers
"Sun, Dec 16, 2012 3:00 pm",Denver Nuggets,Sacramento Kings
"Sun, Dec 16, 2012 1:00 pm",Houston Rockets,Toronto Raptors
"Mon, Dec 17, 2012 7:30 pm",Los Angeles Clippers,Detroit Pistons
"Mon, Dec 17, 2012 7:00 pm",Chicago Bulls,Memphis Grizzlies
"Mon, Dec 17, 2012 7:30 pm",Houston Rockets,New York Knicks
"Mon, Dec 17, 2012 7:00 pm",San Antonio Spurs,Oklahoma City Thunder
"Mon, Dec 17, 2012 7:00 pm",Minnesota Timberwolves,Orlando Magic
"Mon, Dec 17, 2012 7:00 pm",Sacramento Kings,Phoenix Suns
"Tue, Dec 18, 2012 7:30 pm",Utah Jazz,Brooklyn Nets
"Tue, Dec 18, 2012 7:00 pm",Boston Celtics,Chicago Bulls
"Tue, Dec 18, 2012 7:00 pm",Toronto Raptors,Cleveland Cavaliers
"Tue, Dec 18, 2012 7:30 pm",Philadelphia 76ers,Dallas Mavericks
"Tue, Dec 18, 2012 7:00 pm",San Antonio Spurs,Denver Nuggets
"Tue, Dec 18, 2012 7:30 pm",New Orleans Hornets,Golden State Warriors
"Tue, Dec 18, 2012 7:30 pm",Charlotte Bobcats,Los Angeles Lakers
"Tue, Dec 18, 2012 7:30 pm",Minnesota Timberwolves,Miami Heat
"Tue, Dec 18, 2012 7:00 pm",Indiana Pacers,Milwaukee Bucks
"Tue, Dec 18, 2012 7:00 pm",Atlanta Hawks,Washington Wizards
"Wed, Dec 19, 2012 7:30 pm",Oklahoma City Thunder,Atlanta Hawks
"Wed, Dec 19, 2012 7:30 pm",Cleveland Cavaliers,Boston Celtics
"Wed, Dec 19, 2012 7:00 pm",Philadelphia 76ers,Houston Rockets
"Wed, Dec 19, 2012 7:00 pm",Utah Jazz,Indiana Pacers
"Wed, Dec 19, 2012 7:30 pm",New Orleans Hornets,Los Angeles Clippers
"Wed, Dec 19, 2012 8:30 pm",Milwaukee Bucks,Memphis Grizzlies
"Wed, Dec 19, 2012 7:00 pm",Brooklyn Nets,New York Knicks
"Wed, Dec 19, 2012 7:00 pm",Washington Wizards,Orlando Magic
"Wed, Dec 19, 2012 7:00 pm",Charlotte Bobcats,Phoenix Suns
"Wed, Dec 19, 2012 7:00 pm",Golden State Warriors,Sacramento Kings
"Wed, Dec 19, 2012 7:00 pm",Detroit Pistons,Toronto Raptors
"Thu, Dec 20, 2012 8:30 pm",Miami Heat,Dallas Mavericks
"Thu, Dec 20, 2012 6:00 pm",Oklahoma City Thunder,Minnesota Timberwolves
"Thu, Dec 20, 2012 7:00 pm",Denver Nuggets,Portland Trail Blazers
"Fri, Dec 21, 2012 7:30 pm",Milwaukee Bucks,Boston Celtics
"Fri, Dec 21, 2012 7:30 pm",Indiana Pacers,Cleveland Cavaliers
"Fri, Dec 21, 2012 7:30 pm",Washington Wizards,Detroit Pistons
"Fri, Dec 21, 2012 7:30 pm",Charlotte Bobcats,Golden State Warriors
"Fri, Dec 21, 2012 7:30 pm",Sacramento Kings,Los Angeles Clippers
"Fri, Dec 21, 2012 7:00 pm",Dallas Mavericks,Memphis Grizzlies
"Fri, Dec 21, 2012 7:30 pm",Chicago Bulls,New York Knicks
"Fri, Dec 21, 2012 7:00 pm",Atlanta Hawks,Philadelphia 76ers
"Fri, Dec 21, 2012 7:30 pm",New Orleans Hornets,San Antonio Spurs
"Fri, Dec 21, 2012 7:00 pm",Orlando Magic,Toronto Raptors
"Sat, Dec 22, 2012 7:00 pm",Chicago Bulls,Atlanta Hawks
"Sat, Dec 22, 2012 7:00 pm",Charlotte Bobcats,Denver Nuggets
"Sat, Dec 22, 2012 7:30 pm",Los Angeles Lakers,Golden State Warriors
"Sat, Dec 22, 2012 7:00 pm",Memphis Grizzlies,Houston Rockets
"Sat, Dec 22, 2012 7:30 pm",Utah Jazz,Miami Heat
"Sat, Dec 22, 2012 7:30 pm",Cleveland Cavaliers,Milwaukee Bucks
"Sat, Dec 22, 2012 7:00 pm",Indiana Pacers,New Orleans Hornets
"Sat, Dec 22, 2012 7:00 pm",Phoenix Suns,Portland Trail Blazers
"Sat, Dec 22, 2012 7:00 pm",Detroit Pistons,Washington Wizards
"Sun, Dec 23, 2012 3:00 pm",Philadelphia 76ers,Brooklyn Nets
"Sun, Dec 23, 2012 5:00 pm",Minnesota Timberwolves,New York Knicks
"Sun, Dec 23, 2012 6:00 pm",Utah Jazz,Orlando Magic
"Sun, Dec 23, 2012 6:00 pm",Los Angeles Clippers,Phoenix Suns
"Sun, Dec 23, 2012 6:00 pm",Portland Trail Blazers,Sacramento Kings
"Sun, Dec 23, 2012 6:00 pm",Dallas Mavericks,San Antonio Spurs
"Tue, Dec 25, 2012 12:00 pm",Boston Celtics,Brooklyn Nets
"Tue, Dec 25, 2012 7:00 pm",Houston Rockets,Chicago Bulls
"Tue, Dec 25, 2012 7:30 pm",Denver Nuggets,Los Angeles Clippers
"Tue, Dec 25, 2012 12:00 pm",New York Knicks,Los Angeles Lakers
"Tue, Dec 25, 2012 5:30 pm",Oklahoma City Thunder,Miami Heat
"Wed, Dec 26, 2012 7:30 pm",Detroit Pistons,Atlanta Hawks
"Wed, Dec 26, 2012 7:00 pm",Miami Heat,Charlotte Bobcats
"Wed, Dec 26, 2012 7:00 pm",Los Angeles Lakers,Denver Nuggets
"Wed, Dec 26, 2012 7:00 pm",Philadelphia 76ers,Memphis Grizzlies
"Wed, Dec 26, 2012 7:00 pm",Brooklyn Nets,Milwaukee Bucks
"Wed, Dec 26, 2012 7:00 pm",Houston Rockets,Minnesota Timberwolves
"Wed, Dec 26, 2012 7:00 pm",New Orleans Hornets,Orlando Magic
"Wed, Dec 26, 2012 7:00 pm",New York Knicks,Phoenix Suns
"Wed, Dec 26, 2012 7:00 pm",Sacramento Kings,Portland Trail Blazers
"Wed, Dec 26, 2012 7:30 pm",Toronto Raptors,San Antonio Spurs
"Wed, Dec 26, 2012 7:00 pm",Golden State Warriors,Utah Jazz
"Wed, Dec 26, 2012 7:00 pm",Cleveland Cavaliers,Washington Wizards
"Thu, Dec 27, 2012 7:30 pm",Boston Celtics,Los Angeles Clippers
"Thu, Dec 27, 2012 7:00 pm",Dallas Mavericks,Oklahoma City Thunder
"Fri, Dec 28, 2012 7:30 pm",Charlotte Bobcats,Brooklyn Nets
"Fri, Dec 28, 2012 7:30 pm",Atlanta Hawks,Cleveland Cavaliers
"Fri, Dec 28, 2012 7:30 pm",Denver Nuggets,Dallas Mavericks
"Fri, Dec 28, 2012 7:30 pm",Miami Heat,Detroit Pistons
"Fri, Dec 28, 2012 7:30 pm",Philadelphia 76ers,Golden State Warriors
"Fri, Dec 28, 2012 7:00 pm",Phoenix Suns,Indiana Pacers
"Fri, Dec 28, 2012 7:30 pm",Portland Trail Blazers,Los Angeles Lakers
"Fri, Dec 28, 2012 7:00 pm",Toronto Raptors,New Orleans Hornets
"Fri, Dec 28, 2012 7:00 pm",New York Knicks,Sacramento Kings
"Fri, Dec 28, 2012 7:30 pm",Houston Rockets,San Antonio Spurs
"Fri, Dec 28, 2012 7:00 pm",Los Angeles Clippers,Utah Jazz
"Fri, Dec 28, 2012 7:00 pm",Orlando Magic,Washington Wizards
"Sat, Dec 29, 2012 7:00 pm",Indiana Pacers,Atlanta Hawks
"Sat, Dec 29, 2012 7:30 pm",Cleveland Cavaliers,Brooklyn Nets
"Sat, Dec 29, 2012 7:00 pm",New Orleans Hornets,Charlotte Bobcats
"Sat, Dec 29, 2012 7:00 pm",Washington Wizards,Chicago Bulls
"Sat, Dec 29, 2012 7:30 pm",Boston Celtics,Golden State Warriors
"Sat, Dec 29, 2012 7:00 pm",Oklahoma City Thunder,Houston Rockets
"Sat, Dec 29, 2012 7:00 pm",Denver Nuggets,Memphis Grizzlies
"Sat, Dec 29, 2012 7:30 pm",Miami Heat,Milwaukee Bucks
"Sat, Dec 29, 2012 7:00 pm",Phoenix Suns,Minnesota Timberwolves
"Sat, Dec 29, 2012 7:00 pm",Toronto Raptors,Orlando Magic
"Sat, Dec 29, 2012 7:00 pm",Philadelphia 76ers,Portland Trail Blazers
"Sun, Dec 30, 2012 6:30 pm",San Antonio Spurs,Dallas Mavericks
"Sun, Dec 30, 2012 7:30 pm",Milwaukee Bucks,Detroit Pistons
"Sun, Dec 30, 2012 6:30 pm",Utah Jazz,Los Angeles Clippers
"Sun, Dec 30, 2012 6:00 pm",Boston Celtics,Sacramento Kings
"Mon, Dec 31, 2012 2:00 pm",Charlotte Bobcats,Chicago Bulls
"Mon, Dec 31, 2012 6:00 pm",Atlanta Hawks,Houston Rockets
"Mon, Dec 31, 2012 3:00 pm",Memphis Grizzlies,Indiana Pacers
"Mon, Dec 31, 2012 7:00 pm",Phoenix Suns,Oklahoma City Thunder
"Mon, Dec 31, 2012 5:00 pm",Miami Heat,Orlando Magic
"Mon, Dec 31, 2012 6:00 pm",Brooklyn Nets,San Antonio Spurs
"Tue, Jan 1, 2013 7:00 pm",Los Angeles Clippers,Denver Nuggets
"Tue, Jan 1, 2013 7:30 pm",Sacramento Kings,Detroit Pistons
"Tue, Jan 1, 2013 7:30 pm",Philadelphia 76ers,Los Angeles Lakers
"Tue, Jan 1, 2013 7:00 pm",Atlanta Hawks,New Orleans Hornets
"Tue, Jan 1, 2013 7:30 pm",Portland Trail Blazers,New York Knicks
"Tue, Jan 1, 2013 6:00 pm",Dallas Mavericks,Washington Wizards
"Wed, Jan 2, 2013 7:30 pm",Memphis Grizzlies,Boston Celtics
"Wed, Jan 2, 2013 7:00 pm",Sacramento Kings,Cleveland Cavaliers
"Wed, Jan 2, 2013 7:30 pm",Los Angeles Clippers,Golden State Warriors
"Wed, Jan 2, 2013 7:00 pm",New Orleans Hornets,Houston Rockets
"Wed, Jan 2, 2013 7:00 pm",Washington Wizards,Indiana Pacers
"Wed, Jan 2, 2013 7:30 pm",Dallas Mavericks,Miami Heat
"Wed, Jan 2, 2013 7:00 pm",San Antonio Spurs,Milwaukee Bucks
"Wed, Jan 2, 2013 7:00 pm",Brooklyn Nets,Oklahoma City Thunder
"Wed, Jan 2, 2013 7:00 pm",Chicago Bulls,Orlando Magic
"Wed, Jan 2, 2013 7:00 pm",Philadelphia 76ers,Phoenix Suns
"Wed, Jan 2, 2013 7:00 pm",Portland Trail Blazers,Toronto Raptors
"Wed, Jan 2, 2013 7:00 pm",Minnesota Timberwolves,Utah Jazz
"Thu, Jan 3, 2013 7:00 pm",Minnesota Timberwolves,Denver Nuggets
"Thu, Jan 3, 2013 7:30 pm",San Antonio Spurs,New York Knicks
"Fri, Jan 4, 2013 8:00 pm",Indiana Pacers,Boston Celtics
"Fri, Jan 4, 2013 7:00 pm",Cleveland Cavaliers,Charlotte Bobcats
"Fri, Jan 4, 2013 7:30 pm",Atlanta Hawks,Detroit Pistons
"Fri, Jan 4, 2013 7:30 pm",Los Angeles Lakers,Los Angeles Clippers
"Fri, Jan 4, 2013 7:00 pm",Portland Trail Blazers,Memphis Grizzlies
"Fri, Jan 4, 2013 8:00 pm",Chicago Bulls,Miami Heat
"Fri, Jan 4, 2013 7:30 pm",Houston Rockets,Milwaukee Bucks
"Fri, Jan 4, 2013 7:00 pm",Philadelphia 76ers,Oklahoma City Thunder
"Fri, Jan 4, 2013 7:00 pm",Utah Jazz,Phoenix Suns
"Fri, Jan 4, 2013 7:00 pm",Sacramento Kings,Toronto Raptors
"Fri, Jan 4, 2013 7:00 pm",Brooklyn Nets,Washington Wizards
"Sat, Jan 5, 2013 7:00 pm",Boston Celtics,Atlanta Hawks
"Sat, Jan 5, 2013 7:30 pm",Sacramento Kings,Brooklyn Nets
"Sat, Jan 5, 2013 7:30 pm",Houston Rockets,Cleveland Cavaliers
"Sat, Jan 5, 2013 7:30 pm",New Orleans Hornets,Dallas Mavericks
"Sat, Jan 5, 2013 7:00 pm",Utah Jazz,Denver Nuggets
"Sat, Jan 5, 2013 7:00 pm",Milwaukee Bucks,Indiana Pacers
"Sat, Jan 5, 2013 7:30 pm",Golden State Warriors,Los Angeles Clippers
"Sat, Jan 5, 2013 7:00 pm",Portland Trail Blazers,Minnesota Timberwolves
"Sat, Jan 5, 2013 7:00 pm",New York Knicks,Orlando Magic
"Sat, Jan 5, 2013 7:30 pm",Philadelphia 76ers,San Antonio Spurs
"Sun, Jan 6, 2013 7:30 pm",Charlotte Bobcats,Detroit Pistons
"Sun, Jan 6, 2013 6:30 pm",Denver Nuggets,Los Angeles Lakers
"Sun, Jan 6, 2013 6:00 pm",Washington Wizards,Miami Heat
"Sun, Jan 6, 2013 6:00 pm",Memphis Grizzlies,Phoenix Suns
"Sun, Jan 6, 2013 1:00 pm",Oklahoma City Thunder,Toronto Raptors
"Mon, Jan 7, 2013 7:00 pm",Cleveland Cavaliers,Chicago Bulls
"Mon, Jan 7, 2013 7:00 pm",San Antonio Spurs,New Orleans Hornets
"Mon, Jan 7, 2013 7:30 pm",Boston Celtics,New York Knicks
"Mon, Jan 7, 2013 7:00 pm",Orlando Magic,Portland Trail Blazers
"Mon, Jan 7, 2013 7:00 pm",Memphis Grizzlies,Sacramento Kings
"Mon, Jan 7, 2013 7:00 pm",Dallas Mavericks,Utah Jazz
"Mon, Jan 7, 2013 7:00 pm",Oklahoma City Thunder,Washington Wizards
"Tue, Jan 8, 2013 7:00 pm",Los Angeles Lakers,Houston Rockets
"Tue, Jan 8, 2013 7:00 pm",Miami Heat,Indiana Pacers
"Tue, Jan 8, 2013 7:00 pm",Phoenix Suns,Milwaukee Bucks
"Tue, Jan 8, 2013 7:00 pm",Atlanta Hawks,Minnesota Timberwolves
"Tue, Jan 8, 2013 7:00 pm",Brooklyn Nets,Philadelphia 76ers
"Wed, Jan 9, 2013 7:30 pm",Phoenix Suns,Boston Celtics
"Wed, Jan 9, 2013 7:00 pm",Utah Jazz,Charlotte Bobcats
"Wed, Jan 9, 2013 7:00 pm",Milwaukee Bucks,Chicago Bulls
"Wed, Jan 9, 2013 7:00 pm",Atlanta Hawks,Cleveland Cavaliers
"Wed, Jan 9, 2013 7:00 pm",Orlando Magic,Denver Nuggets
"Wed, Jan 9, 2013 7:30 pm",Memphis Grizzlies,Golden State Warriors
"Wed, Jan 9, 2013 7:30 pm",Dallas Mavericks,Los Angeles Clippers
"Wed, Jan 9, 2013 7:00 pm",Houston Rockets,New Orleans Hornets
"Wed, Jan 9, 2013 7:00 pm",Minnesota Timberwolves,Oklahoma City Thunder
"Wed, Jan 9, 2013 7:00 pm",Los Angeles Lakers,San Antonio Spurs
"Wed, Jan 9, 2013 7:00 pm",Philadelphia 76ers,Toronto Raptors
"Thu, Jan 10, 2013 8:00 pm",New York Knicks,Indiana Pacers
"Thu, Jan 10, 2013 7:30 pm",Miami Heat,Portland Trail Blazers
"Thu, Jan 10, 2013 7:00 pm",Dallas Mavericks,Sacramento Kings
"Fri, Jan 11, 2013 7:30 pm",Utah Jazz,Atlanta Hawks
"Fri, Jan 11, 2013 7:30 pm",Houston Rockets,Boston Celtics
"Fri, Jan 11, 2013 7:30 pm",Phoenix Suns,Brooklyn Nets
"Fri, Jan 11, 2013 7:00 pm",Cleveland Cavaliers,Denver Nuggets
"Fri, Jan 11, 2013 7:30 pm",Portland Trail Blazers,Golden State Warriors
"Fri, Jan 11, 2013 7:30 pm",Oklahoma City Thunder,Los Angeles Lakers
"Fri, Jan 11, 2013 7:00 pm",San Antonio Spurs,Memphis Grizzlies
"Fri, Jan 11, 2013 7:30 pm",Detroit Pistons,Milwaukee Bucks
"Fri, Jan 11, 2013 7:00 pm",Minnesota Timberwolves,New Orleans Hornets
"Fri, Jan 11, 2013 8:00 pm",Chicago Bulls,New York Knicks
"Fri, Jan 11, 2013 7:00 pm",Charlotte Bobcats,Toronto Raptors
"Sat, Jan 12, 2013 7:00 pm",Phoenix Suns,Chicago Bulls
"Sat, Jan 12, 2013 8:00 pm",Memphis Grizzlies,Dallas Mavericks
"Sat, Jan 12, 2013 7:30 pm",Utah Jazz,Detroit Pistons
"Sat, Jan 12, 2013 7:00 pm",Charlotte Bobcats,Indiana Pacers
"Sat, Jan 12, 2013 12:30 pm",Orlando Magic,Los Angeles Clippers
"Sat, Jan 12, 2013 7:30 pm",Houston Rockets,Philadelphia 76ers
"Sat, Jan 12, 2013 7:00 pm",Miami Heat,Sacramento Kings
"Sat, Jan 12, 2013 7:00 pm",Atlanta Hawks,Washington Wizards
"Sun, Jan 13, 2013 6:00 pm",Indiana Pacers,Brooklyn Nets
"Sun, Jan 13, 2013 6:00 pm",Golden State Warriors,Denver Nuggets
"Sun, Jan 13, 2013 6:30 pm",Cleveland Cavaliers,Los Angeles Lakers
"Sun, Jan 13, 2013 12:00 pm",New Orleans Hornets,New York Knicks
"Sun, Jan 13, 2013 6:00 pm",Oklahoma City Thunder,Portland Trail Blazers
"Sun, Jan 13, 2013 6:00 pm",Minnesota Timberwolves,San Antonio Spurs
"Sun, Jan 13, 2013 1:00 pm",Milwaukee Bucks,Toronto Raptors
"Mon, Jan 14, 2013 7:30 pm",Charlotte Bobcats,Boston Celtics
"Mon, Jan 14, 2013 7:00 pm",Atlanta Hawks,Chicago Bulls
"Mon, Jan 14, 2013 7:30 pm",Minnesota Timberwolves,Dallas Mavericks
"Mon, Jan 14, 2013 7:00 pm",Los Angeles Clippers,Memphis Grizzlies
"Mon, Jan 14, 2013 7:00 pm",Oklahoma City Thunder,Phoenix Suns
"Mon, Jan 14, 2013 7:00 pm",Cleveland Cavaliers,Sacramento Kings
"Mon, Jan 14, 2013 7:00 pm",Miami Heat,Utah Jazz
"Mon, Jan 14, 2013 7:00 pm",Orlando Magic,Washington Wizards
"Tue, Jan 15, 2013 7:30 pm",Toronto Raptors,Brooklyn Nets
"Tue, Jan 15, 2013 7:00 pm",Indiana Pacers,Charlotte Bobcats
"Tue, Jan 15, 2013 7:00 pm",Portland Trail Blazers,Denver Nuggets
"Tue, Jan 15, 2013 7:00 pm",Los Angeles Clippers,Houston Rockets
"Tue, Jan 15, 2013 7:30 pm",Milwaukee Bucks,Los Angeles Lakers
"Tue, Jan 15, 2013 7:00 pm",New Orleans Hornets,Philadelphia 76ers
"Wed, Jan 16, 2013 7:30 pm",Brooklyn Nets,Atlanta Hawks
"Wed, Jan 16, 2013 8:00 pm",New Orleans Hornets,Boston Celtics
"Wed, Jan 16, 2013 7:00 pm",Houston Rockets,Dallas Mavericks
"Wed, Jan 16, 2013 7:30 pm",Miami Heat,Golden State Warriors
"Wed, Jan 16, 2013 7:00 pm",Denver Nuggets,Oklahoma City Thunder
"Wed, Jan 16, 2013 7:00 pm",Indiana Pacers,Orlando Magic
"Wed, Jan 16, 2013 7:00 pm",Cleveland Cavaliers,Portland Trail Blazers
"Wed, Jan 16, 2013 7:00 pm",Washington Wizards,Sacramento Kings
"Wed, Jan 16, 2013 7:30 pm",Memphis Grizzlies,San Antonio Spurs
"Wed, Jan 16, 2013 7:00 pm",Chicago Bulls,Toronto Raptors
"Thu, Jan 17, 2013 8:00 pm",New York Knicks,Detroit Pistons
"Thu, Jan 17, 2013 7:30 pm",Miami Heat,Los Angeles Lakers
"Thu, Jan 17, 2013 7:00 pm",Los Angeles Clippers,Minnesota Timberwolves
"Thu, Jan 17, 2013 7:00 pm",Milwaukee Bucks,Phoenix Suns
"Fri, Jan 18, 2013 7:00 pm",Chicago Bulls,Boston Celtics
"Fri, Jan 18, 2013 7:30 pm",Atlanta Hawks,Brooklyn Nets
"Fri, Jan 18, 2013 8:30 pm",Oklahoma City Thunder,Dallas Mavericks
"Fri, Jan 18, 2013 7:00 pm",Washington Wizards,Denver Nuggets
"Fri, Jan 18, 2013 7:00 pm",Houston Rockets,Indiana Pacers
"Fri, Jan 18, 2013 7:00 pm",Sacramento Kings,Memphis Grizzlies
"Fri, Jan 18, 2013 7:00 pm",Charlotte Bobcats,Orlando Magic
"Fri, Jan 18, 2013 7:00 pm",Toronto Raptors,Philadelphia 76ers
"Fri, Jan 18, 2013 7:30 pm",Golden State Warriors,San Antonio Spurs
"Sat, Jan 19, 2013 7:00 pm",San Antonio Spurs,Atlanta Hawks
"Sat, Jan 19, 2013 7:00 pm",Sacramento Kings,Charlotte Bobcats
"Sat, Jan 19, 2013 7:00 pm",Memphis Grizzlies,Chicago Bulls
"Sat, Jan 19, 2013 7:30 pm",Washington Wizards,Los Angeles Clippers
"Sat, Jan 19, 2013 7:00 pm",Houston Rockets,Minnesota Timberwolves
"Sat, Jan 19, 2013 7:00 pm",Golden State Warriors,New Orleans Hornets
"Sat, Jan 19, 2013 7:00 pm",Milwaukee Bucks,Portland Trail Blazers
"Sat, Jan 19, 2013 7:00 pm",Cleveland Cavaliers,Utah Jazz
"Sun, Jan 20, 2013 6:00 pm",Oklahoma City Thunder,Denver Nuggets
"Sun, Jan 20, 2013 7:30 pm",Boston Celtics,Detroit Pistons
"Sun, Jan 20, 2013 6:00 pm",Dallas Mavericks,Orlando Magic
"Sun, Jan 20, 2013 1:00 pm",Los Angeles Lakers,Toronto Raptors
"Mon, Jan 21, 2013 2:00 pm",Minnesota Timberwolves,Atlanta Hawks
"Mon, Jan 21, 2013 2:00 pm",Houston Rockets,Charlotte Bobcats
"Mon, Jan 21, 2013 8:30 pm",Los Angeles Lakers,Chicago Bulls
"Mon, Jan 21, 2013 1:00 pm",Los Angeles Clippers,Golden State Warriors
"Mon, Jan 21, 2013 12:00 pm",Indiana Pacers,Memphis Grizzlies
"Mon, Jan 21, 2013 12:00 pm",Sacramento Kings,New Orleans Hornets
"Mon, Jan 21, 2013 3:30 pm",Brooklyn Nets,New York Knicks
"Mon, Jan 21, 2013 7:00 pm",San Antonio Spurs,Philadelphia 76ers
"Mon, Jan 21, 2013 7:00 pm",Washington Wizards,Portland Trail Blazers
"Tue, Jan 22, 2013 7:00 pm",Boston Celtics,Cleveland Cavaliers
"Tue, Jan 22, 2013 7:30 pm",Orlando Magic,Detroit Pistons
"Tue, Jan 22, 2013 7:30 pm",Oklahoma City Thunder,Los Angeles Clippers
"Tue, Jan 22, 2013 7:00 pm",Philadelphia 76ers,Milwaukee Bucks
"Wed, Jan 23, 2013 7:00 pm",Atlanta Hawks,Charlotte Bobcats
"Wed, Jan 23, 2013 7:00 pm",Detroit Pistons,Chicago Bulls
"Wed, Jan 23, 2013 7:30 pm",Oklahoma City Thunder,Golden State Warriors
"Wed, Jan 23, 2013 7:00 pm",Denver Nuggets,Houston Rockets
"Wed, Jan 23, 2013 7:00 pm",Los Angeles Lakers,Memphis Grizzlies
"Wed, Jan 23, 2013 7:30 pm",Toronto Raptors,Miami Heat
"Wed, Jan 23, 2013 7:00 pm",Brooklyn Nets,Minnesota Timberwolves
"Wed, Jan 23, 2013 7:00 pm",Indiana Pacers,Portland Trail Blazers
"Wed, Jan 23, 2013 7:00 pm",Phoenix Suns,Sacramento Kings
"Wed, Jan 23, 2013 7:30 pm",New Orleans Hornets,San Antonio Spurs
"Wed, Jan 23, 2013 7:00 pm",Washington Wizards,Utah Jazz
"Thu, Jan 24, 2013 8:00 pm",New York Knicks,Boston Celtics
"Thu, Jan 24, 2013 7:00 pm",Toronto Raptors,Orlando Magic
"Thu, Jan 24, 2013 8:30 pm",Los Angeles Clippers,Phoenix Suns
"Fri, Jan 25, 2013 7:30 pm",Boston Celtics,Atlanta Hawks
"Fri, Jan 25, 2013 7:00 pm",Golden State Warriors,Chicago Bulls
"Fri, Jan 25, 2013 7:30 pm",Milwaukee Bucks,Cleveland Cavaliers
"Fri, Jan 25, 2013 7:00 pm",San Antonio Spurs,Dallas Mavericks
"Fri, Jan 25, 2013 7:30 pm",Utah Jazz,Los Angeles Lakers
"Fri, Jan 25, 2013 7:00 pm",Brooklyn Nets,Memphis Grizzlies
"Fri, Jan 25, 2013 7:30 pm",Detroit Pistons,Miami Heat
"Fri, Jan 25, 2013 7:00 pm",Houston Rockets,New Orleans Hornets
"Fri, Jan 25, 2013 7:00 pm",Oklahoma City Thunder,Sacramento Kings
"Fri, Jan 25, 2013 7:00 pm",Minnesota Timberwolves,Washington Wizards
"Sat, Jan 26, 2013 7:30 pm",Minnesota Timberwolves,Charlotte Bobcats
"Sat, Jan 26, 2013 7:00 pm",Sacramento Kings,Denver Nuggets
"Sat, Jan 26, 2013 7:00 pm",Brooklyn Nets,Houston Rockets
"Sat, Jan 26, 2013 7:30 pm",Golden State Warriors,Milwaukee Bucks
"Sat, Jan 26, 2013 7:00 pm",New York Knicks,Philadelphia 76ers
"Sat, Jan 26, 2013 7:00 pm",Los Angeles Clippers,Portland Trail Blazers
"Sat, Jan 26, 2013 7:30 pm",Phoenix Suns,San Antonio Spurs
"Sat, Jan 26, 2013 7:00 pm",Cleveland Cavaliers,Toronto Raptors
"Sat, Jan 26, 2013 7:30 pm",Indiana Pacers,Utah Jazz
"Sat, Jan 26, 2013 7:00 pm",Chicago Bulls,Washington Wizards
"Sun, Jan 27, 2013 1:00 pm",Miami Heat,Boston Celtics
"Sun, Jan 27, 2013 6:30 pm",Phoenix Suns,Dallas Mavericks
"Sun, Jan 27, 2013 6:30 pm",Portland Trail Blazers,Los Angeles Clippers
"Sun, Jan 27, 2013 12:30 pm",Oklahoma City Thunder,Los Angeles Lakers
"Sun, Jan 27, 2013 5:00 pm",New Orleans Hornets,Memphis Grizzlies
"Sun, Jan 27, 2013 6:30 pm",Atlanta Hawks,New York Knicks
"Sun, Jan 27, 2013 6:00 pm",Detroit Pistons,Orlando Magic
"Mon, Jan 28, 2013 7:30 pm",Orlando Magic,Brooklyn Nets
"Mon, Jan 28, 2013 7:00 pm",Charlotte Bobcats,Chicago Bulls
"Mon, Jan 28, 2013 7:00 pm",Indiana Pacers,Denver Nuggets
"Mon, Jan 28, 2013 7:00 pm",Memphis Grizzlies,Philadelphia 76ers
"Mon, Jan 28, 2013 7:00 pm",Golden State Warriors,Toronto Raptors
"Mon, Jan 28, 2013 7:00 pm",Houston Rockets,Utah Jazz
"Mon, Jan 28, 2013 7:00 pm",Sacramento Kings,Washington Wizards
"Tue, Jan 29, 2013 7:00 pm",Golden State Warriors,Cleveland Cavaliers
"Tue, Jan 29, 2013 7:30 pm",Milwaukee Bucks,Detroit Pistons
"Tue, Jan 29, 2013 7:30 pm",New Orleans Hornets,Los Angeles Lakers
"Tue, Jan 29, 2013 7:00 pm",Dallas Mavericks,Portland Trail Blazers
"Wed, Jan 30, 2013 7:30 pm",Toronto Raptors,Atlanta Hawks
"Wed, Jan 30, 2013 7:30 pm",Sacramento Kings,Boston Celtics
"Wed, Jan 30, 2013 8:00 pm",Miami Heat,Brooklyn Nets
"Wed, Jan 30, 2013 7:00 pm",Houston Rockets,Denver Nuggets
"Wed, Jan 30, 2013 7:00 pm",Detroit Pistons,Indiana Pacers
"Wed, Jan 30, 2013 7:00 pm",Chicago Bulls,Milwaukee Bucks
"Wed, Jan 30, 2013 7:00 pm",Los Angeles Clippers,Minnesota Timberwolves
"Wed, Jan 30, 2013 7:30 pm",Orlando Magic,New York Knicks
"Wed, Jan 30, 2013 7:00 pm",Washington Wizards,Philadelphia 76ers
